Drug,Cell
606985,CAKI_1
781148,SR
256927,NCI_H460
761069,SK_MEL_28
766270,SK_MEL_28
762,NCI_H460
758774,K_562
752631,NCI_ADR_RES
757439,CAKI_1
760143,RPMI_8226
767259,HCT_15
761069,NCI_H460
683555,CAKI_1
793151,SK_MEL_28
772351,MOLT_4
765435,UO_31
374028,CCRF_CEM
767202,OVCAR_3
767320,K_562
806387,MDA_MB_231
736624,DU_145
758440,RPMI_8226
736101,CCRF_CEM
752631,NCI_H522
783296,EKVX
134033,MDA_MB_435
757439,OVCAR_8
767401,HOP_92
763444,SF_539
94600,SK_MEL_5
760765,K_562
756877,NCI_H460
606499,NCI_H522
776017,HOP_92
332598,MOLT_4
354646,OVCAR_8
767386,HS578T
788186,NCI_H460
139105,SF_539
730004,SK_MEL_5
104800,NCI_ADR_RES
681643,SK_MEL_5
752782,SF_539
781344,EKVX
757348,SF_539
810717,COLO205
764517,U251
761070,OVCAR_3
787880,DU_145
777639,SK_MEL_5
754359,MDA_MB_231
14229,NCI_H522
777571,CCRF_CEM
693255,HOP_92
767401,UO_31
785306,HCT_15
782180,HCT_15
767246,HS578T
768509,SK_MEL_28
369100,RPMI_8226
761194,NCI_H522
758645,MDA_MB_435
759195,NCI_H226
603077,CAKI_1
105014,OVCAR_8
767386,RPMI_8226
256439,SR
89201,MDA_MB_435
754348,NCI_ADR_RES
329680,NCI_H460
791059,SF_539
666608,MDA_MB_435
759857,DU_145
792848,HOP_92
320846,UO_31
767261,UO_31
772887,OVCAR_8
767361,UO_31
781627,K_562
759095,HOP_92
764334,HS578T
71423,SF_539
767265,CAKI_1
767953,U251
226080,OVCAR_8
758664,UO_31
369100,SF_539
63984,K_562
27640,OVCAR_3
71261,MDA_MB_435
714597,SK_MEL_28
606986,SK_MEL_5
761387,HOP_92
778364,HOP_92
330507,SK_MEL_28
757149,MDA_MB_435
787252,SR
767238,MDA_MB_435
324646,MOLT_4
337766,DU_145
186301,NCI_H226
332598,U251
771750,K_562
752,NCI_H23
767398,UO_31
767128,MDA_MB_231
787252,NCI_H23
774830,SR
756656,NCI_H460
73754,SR
754348,SK_MEL_5
761189,U251
757444,OVCAR_3
799337,EKVX
740268,UO_31
767247,A498
756657,OVCAR_8
783102,EKVX
271674,CCRF_CEM
759195,DU_145
784856,UO_31
759676,SK_MEL_28
774829,A498
123127,HOP_92
709237,U251
777638,DU_145
23162,A498
772887,HCT_15
767366,UO_31
664404,OVCAR_8
344007,SR
767373,CCRF_CEM
767227,SF_539
733504,OVCAR_3
767320,NCI_H522
3061,NCI_H23
757348,CCRF_CEM
724998,RPMI_8226
603071,NCI_H522
784815,NCI_H226
154948,CAKI_1
755386,A498
779405,SR
767199,U251
781516,U251
805746,CCRF_CEM
364830,UO_31
702294,MDA_MB_435
709237,SK_MEL_5
707389,CCRF_CEM
728073,OVCAR_8
757098,CCRF_CEM
781148,DU_145
767217,HS578T
123127,NCI_H460
786098,HCT_15
820919,COLO205
778448,SF_539
777194,OVCAR_8
773265,CCRF_CEM
758873,MDA_MB_231
758671,NCI_H226
767189,NCI_H226
768070,A498
767237,SK_MEL_28
95382,NCI_H226
791226,UO_31
169780,MOLT_4
781344,NCI_H23
784722,DU_145
172112,MOLT_4
755841,A498
767220,HCT_15
758253,SK_MEL_5
255109,SK_MEL_5
780108,COLO205
673188,U251
781516,CAKI_1
673188,NCI_H522
764517,CCRF_CEM
330500,SR
299933,U251
123127,SF_539
782762,MDA_MB_435
758186,OVCAR_8
754366,OVCAR_8
784815,SK_MEL_5
319726,COLO205
772197,HCT_15
782362,SK_MEL_28
781761,MDA_MB_231
791966,NCI_H460
767207,NCI_ADR_RES
134033,SR
771750,U251
800085,CCRF_CEM
804521,NCI_H522
761194,MOLT_4
707389,SK_MEL_5
767953,NCI_ADR_RES
779405,NCI_H522
656576,SR
176323,SK_MEL_5
767199,CAKI_1
809693,HS578T
767404,OVCAR_3
757087,RPMI_8226
734325,HOP_92
27640,SF_539
788186,SK_MEL_28
25154,SF_539
767409,U251
761387,A498
759614,MDA_MB_435
633782,EKVX
71795,MOLT_4
344007,NCI_H23
707545,U251
312887,MDA_MB_435
781556,HS578T
758645,HS578T
186301,OVCAR_8
628503,NCI_H522
780249,MOLT_4
767244,SF_539
673188,K_562
767226,SK_MEL_5
767331,K_562
764821,SR
757306,EKVX
176323,U251
768508,HCT_15
778448,SR
777639,SR
773094,SR
764821,A498
767228,A498
320846,COLO205
683863,SF_539
755983,NCI_H460
19893,RPMI_8226
792848,OVCAR_3
735408,CCRF_CEM
799348,UO_31
767217,HCT_15
767299,NCI_H522
759676,RPMI_8226
767006,MDA_MB_435
784722,K_562
779217,HOP_92
767231,HOP_92
790865,SK_MEL_5
354646,A498
616348,NCI_H226
758440,A498
755761,OVCAR_3
763444,SR
172112,NCI_H23
784722,A498
791163,NCI_ADR_RES
759676,NCI_ADR_RES
683863,EKVX
352122,K_562
681633,SR
95678,SR
681633,CCRF_CEM
759676,OVCAR_3
767244,MDA_MB_435
780249,UO_31
779217,EKVX
618487,A498
759850,HS578T
767386,NCI_H522
95678,HCT_15
109724,NCI_H522
758007,MOLT_4
765672,MOLT_4
784856,A498
791226,HS578T
767238,NCI_H460
792996,HCT_15
768068,MDA_MB_231
754351,CAKI_1
14229,CCRF_CEM
773394,MDA_MB_435
755773,MDA_MB_435
736624,MOLT_4
330500,OVCAR_3
163501,CCRF_CEM
767391,U251
783296,UO_31
755983,CCRF_CEM
95678,CAKI_1
812927,A498
767276,HS578T
781148,MDA_MB_231
758671,DU_145
780042,NCI_H460
776763,SR
782121,SR
627505,EKVX
767196,OVCAR_3
810341,UO_31
767244,COLO205
252844,RPMI_8226
812927,OVCAR_3
767391,HOP_92
759850,OVCAR_8
764487,CCRF_CEM
758488,COLO205
759857,NCI_H23
765435,NCI_H460
649890,A498
767254,CCRF_CEM
118994,NCI_H522
759155,NCI_H522
755387,NCI_H226
656576,SF_539
664404,CCRF_CEM
708298,SR
603071,UO_31
320846,SK_MEL_5
755762,NCI_H226
169780,NCI_H23
765672,HOP_92
749226,K_562
773263,SR
767953,COLO205
618939,SK_MEL_5
754351,NCI_H460
758671,NCI_ADR_RES
613327,A498
751548,COLO205
38721,CAKI_1
759224,HOP_92
224131,SK_MEL_5
3061,U251
606985,MOLT_4
760143,SF_539
755775,COLO205
669364,SF_539
765672,MDA_MB_435
764135,UO_31
349174,SK_MEL_5
767470,MOLT_4
758440,MDA_MB_435
755400,U251
256942,MOLT_4
757087,MOLT_4
772197,COLO205
790865,RPMI_8226
730004,MDA_MB_435
784590,MDA_MB_435
776996,HOP_92
782762,SF_539
94600,OVCAR_8
808792,EKVX
793726,MOLT_4
779218,COLO205
330500,K_562
782121,RPMI_8226
767202,MDA_MB_435
94600,UO_31
778364,CAKI_1
139105,U251
633782,OVCAR_8
742380,K_562
763444,OVCAR_3
756702,OVCAR_8
784722,HOP_92
791163,MOLT_4
774829,RPMI_8226
329680,NCI_H23
772885,SR
710297,SK_MEL_28
772991,MDA_MB_231
34462,NCI_H23
767207,NCI_H226
256927,MDA_MB_435
755806,CAKI_1
781148,NCI_H460
777571,MOLT_4
767237,MOLT_4
762,NCI_H23
779218,CAKI_1
792848,MDA_MB_231
767276,COLO205
767409,COLO205
777639,RPMI_8226
767378,U251
182986,DU_145
783916,SR
782007,MDA_MB_231
752782,UO_31
681643,DU_145
776043,HOP_92
606499,CCRF_CEM
759614,HCT_15
804861,SF_539
808792,A498
681638,CCRF_CEM
767378,NCI_H522
773094,SF_539
767337,SF_539
787880,K_562
126771,CCRF_CEM
754361,NCI_H460
610457,RPMI_8226
105014,MOLT_4
761194,MDA_MB_231
683556,CAKI_1
781627,A498
767196,UO_31
352122,NCI_H23
772351,CCRF_CEM
747856,U251
249910,NCI_H522
767219,A498
757306,CCRF_CEM
734325,SK_MEL_5
760765,HS578T
609699,MOLT_4
656576,DU_145
756702,NCI_H23
767191,U251
71261,K_562
649890,HOP_92
764481,NCI_H460
803789,SF_539
758253,MOLT_4
781470,NCI_H522
773394,NCI_H226
749227,NCI_H460
606985,NCI_H522
709237,NCI_H522
94600,U251
764515,A498
768072,NCI_H522
618487,DU_145
777879,COLO205
758645,NCI_H460
673188,NCI_H460
820919,MDA_MB_231
767238,K_562
94600,NCI_ADR_RES
788365,DU_145
755806,NCI_H460
758645,OVCAR_8
610457,NCI_H460
767254,HCT_15
733252,SK_MEL_5
25154,MOLT_4
777639,NCI_H522
764517,A498
95678,HOP_92
756702,HOP_92
337766,HS578T
806387,HOP_92
749227,SK_MEL_28
767238,SK_MEL_5
683556,NCI_ADR_RES
707545,NCI_H522
755841,K_562
67574,NCI_H522
764580,SF_539
801661,UO_31
767207,MDA_MB_231
255109,SK_MEL_28
768070,CCRF_CEM
754366,NCI_H23
669364,A498
759856,NCI_ADR_RES
639186,NCI_H460
95382,NCI_H23
759174,NCI_H226
767386,HOP_92
338947,U251
184692,NCI_H23
764580,HCT_15
59814,HS578T
606985,NCI_H23
799337,CCRF_CEM
759856,A498
772351,OVCAR_8
760765,EKVX
764487,HCT_15
773262,SF_539
89201,MOLT_4
752782,SR
767386,SF_539
755762,K_562
786098,U251
737754,OVCAR_8
755385,EKVX
610457,CCRF_CEM
773394,NCI_H522
794442,EKVX
767293,SK_MEL_5
329680,CAKI_1
776996,OVCAR_8
789969,COLO205
681633,U251
758664,SF_539
781344,SK_MEL_5
409962,U251
764517,SR
767226,K_562
785299,SF_539
154948,NCI_H23
319726,NCI_H460
797771,SK_MEL_28
249910,NCI_H23
780249,NCI_H460
767246,A498
683556,NCI_H522
761188,SF_539
776043,NCI_H522
803789,HS578T
767289,MOLT_4
756652,HCT_15
776996,HS578T
780249,DU_145
767238,NCI_H522
299933,CCRF_CEM
767006,SK_MEL_5
767228,CCRF_CEM
756663,SR
767254,RPMI_8226
760143,MDA_MB_435
749226,HOP_92
363812,SR
767246,CAKI_1
759857,MDA_MB_435
747167,UO_31
677411,OVCAR_8
756652,COLO205
755761,CAKI_1
681639,UO_31
782762,HS578T
756647,SK_MEL_5
349174,NCI_H460
784817,HS578T
767470,MDA_MB_231
754344,NCI_H522
783916,NCI_H460
725776,U251
802100,CCRF_CEM
756657,SR
757036,MDA_MB_435
791967,NCI_H226
764481,CCRF_CEM
760143,SR
684363,HS578T
174939,RPMI_8226
23162,CAKI_1
764481,RPMI_8226
756641,NCI_H226
782153,U251
649890,OVCAR_8
767364,MOLT_4
299933,EKVX
256942,SF_539
732011,CCRF_CEM
767202,NCI_H460
767244,K_562
767199,UO_31
777879,K_562
681643,NCI_H226
768509,U251
756663,HCT_15
756702,HS578T
369100,HOP_92
767299,SK_MEL_5
772197,NCI_H23
820919,SK_MEL_28
767470,COLO205
186301,CAKI_1
785117,HS578T
758247,CCRF_CEM
778747,HS578T
755841,HOP_92
777448,SR
610457,OVCAR_8
774831,K_562
777877,HCT_15
767293,MOLT_4
786098,A498
759850,SK_MEL_5
755386,MOLT_4
706995,EKVX
767220,NCI_H522
14229,CAKI_1
767228,SR
784817,MDA_MB_231
714597,MDA_MB_435
747167,U251
681643,CAKI_1
757444,SF_539
809693,A498
757439,UO_31
773094,NCI_H460
633782,HCT_15
736099,CCRF_CEM
606986,MDA_MB_435
616348,SF_539
757036,COLO205
764580,MOLT_4
767189,NCI_H460
267469,U251
767215,HS578T
681633,MOLT_4
764821,RPMI_8226
737754,A498
163062,MDA_MB_435
820919,MOLT_4
766270,A498
781008,NCI_H23
758440,U251
249910,OVCAR_8
756702,SK_MEL_5
767361,CAKI_1
760764,CCRF_CEM
772351,SK_MEL_28
765888,HOP_92
791966,MOLT_4
767409,NCI_H522
778448,SK_MEL_5
767191,SF_539
681638,SR
666608,SK_MEL_5
707545,NCI_H460
255109,NCI_H23
804861,SK_MEL_28
773394,SF_539
224131,SF_539
740268,NCI_H23
755762,U251
221019,SK_MEL_28
755387,NCI_H23
299933,NCI_H23
767199,HS578T
681638,SK_MEL_5
337766,SR
752,RPMI_8226
761692,UO_31
681642,U251
778368,SR
760765,MDA_MB_231
800851,OVCAR_3
169780,COLO205
613327,OVCAR_8
767128,SF_539
758645,NCI_H23
609395,HS578T
186301,OVCAR_3
782180,NCI_H522
603077,OVCAR_8
755387,SF_539
773265,NCI_H23
760764,OVCAR_8
782180,SF_539
737754,SF_539
758774,MDA_MB_435
783107,SR
794442,HS578T
767386,SR
760536,EKVX
740268,SF_539
767246,OVCAR_8
252844,COLO205
767331,SK_MEL_5
780108,HOP_92
767261,SR
783249,CAKI_1
767239,COLO205
737754,NCI_H23
758645,CCRF_CEM
806387,UO_31
45388,DU_145
812927,UO_31
780250,HOP_92
771750,NCI_H226
758873,SK_MEL_5
755775,A498
793677,HCT_15
760766,A498
176323,DU_145
266046,MOLT_4
778448,OVCAR_3
758250,NCI_H460
268242,SF_539
603077,MOLT_4
363812,HCT_15
754351,UO_31
767378,SR
768070,UO_31
759676,HS578T
767189,SK_MEL_28
756656,HS578T
736202,NCI_H522
406042,A498
782164,NCI_H23
88536,SR
683556,A498
759094,UO_31
764823,SK_MEL_5
800085,SR
684363,HCT_15
707389,NCI_H226
729998,MDA_MB_435
767254,NCI_H522
616348,K_562
764334,SF_539
755385,HS578T
755762,SK_MEL_28
639186,CAKI_1
735408,HOP_92
267469,NCI_H460
787880,MDA_MB_231
154948,DU_145
683863,NCI_H460
364830,SK_MEL_5
761194,K_562
767409,A498
767228,SK_MEL_5
606869,K_562
702294,HS578T
256439,OVCAR_8
783107,CCRF_CEM
767409,RPMI_8226
760536,NCI_H522
758671,OVCAR_8
749227,RPMI_8226
332598,RPMI_8226
337766,NCI_H226
681642,DU_145
781008,K_562
755762,UO_31
71423,EKVX
793151,HS578T
794442,HOP_92
767227,OVCAR_3
755809,HOP_92
759676,SF_539
764515,HS578T
734945,CCRF_CEM
169780,HCT_15
793677,U251
791227,HS578T
806388,K_562
755806,UO_31
735408,MOLT_4
758250,MDA_MB_435
767263,CCRF_CEM
772885,U251
735037,MOLT_4
754351,MDA_MB_435
172112,NCI_H460
764517,SK_MEL_28
756652,NCI_H226
767293,CCRF_CEM
767189,HS578T
661746,MOLT_4
609395,NCI_H23
707389,SR
343499,SK_MEL_5
249910,CCRF_CEM
759174,RPMI_8226
752631,OVCAR_3
343499,U251
758186,HS578T
732011,NCI_H23
800085,UO_31
754344,HOP_92
777638,HS578T
781008,HS578T
776017,NCI_H522
767226,COLO205
681637,RPMI_8226
758253,SK_MEL_28
774831,MDA_MB_435
773262,NCI_H460
756647,OVCAR_8
774829,HS578T
627505,NCI_H23
603071,NCI_ADR_RES
89201,SR
767337,OVCAR_3
802100,MDA_MB_231
609699,CCRF_CEM
767219,HS578T
312887,UO_31
776043,MDA_MB_231
779405,HOP_92
603071,OVCAR_8
755385,SF_539
758873,A498
767409,SF_539
606986,UO_31
606497,DU_145
12198,HOP_92
153353,CAKI_1
269148,NCI_H460
791967,MOLT_4
768509,NCI_H23
767219,NCI_H460
126771,U251
628503,U251
755841,NCI_H23
797771,HOP_92
747167,SR
707545,CCRF_CEM
767194,HCT_15
702294,OVCAR_3
343499,MOLT_4
669364,SK_MEL_5
779218,MDA_MB_435
799348,HS578T
639186,SK_MEL_5
710297,CCRF_CEM
792987,SK_MEL_28
783107,MDA_MB_435
767197,SK_MEL_5
768509,OVCAR_8
134033,NCI_ADR_RES
758253,NCI_H522
781148,CAKI_1
820919,UO_31
757348,DU_145
352299,U251
754366,NCI_H522
764042,A498
767746,NCI_H226
269148,SR
813488,HS578T
141549,DU_145
755762,OVCAR_8
758671,SK_MEL_28
95678,A498
758612,NCI_H460
643833,NCI_H460
747856,SR
702294,NCI_H522
126771,SF_539
118994,K_562
14229,HOP_92
806388,U251
782122,A498
776996,SK_MEL_28
737754,SR
606497,RPMI_8226
14229,OVCAR_8
777879,MOLT_4
761192,SR
777448,MDA_MB_231
756643,NCI_H460
95678,MOLT_4
767373,OVCAR_8
774831,A498
758007,SR
759614,SF_539
684363,NCI_H522
789969,MDA_MB_435
764823,UO_31
777571,HCT_15
800851,SK_MEL_28
606985,DU_145
768509,DU_145
801089,SF_539
765888,DU_145
777639,SK_MEL_28
176323,MDA_MB_435
778747,UO_31
639186,OVCAR_8
767276,MDA_MB_435
681639,CCRF_CEM
267469,RPMI_8226
45388,HOP_92
767337,NCI_H522
800851,U251
782153,RPMI_8226
754366,MOLT_4
736101,SR
221019,UO_31
182986,SF_539
681640,HCT_15
118994,OVCAR_3
764135,SR
776996,UO_31
163501,MOLT_4
777877,SF_539
758242,MDA_MB_435
759614,DU_145
734325,K_562
784817,U251
363812,NCI_H460
683557,NCI_H460
804861,RPMI_8226
802100,RPMI_8226
755385,A498
606497,OVCAR_8
752,HCT_15
767364,CCRF_CEM
684363,SK_MEL_5
759224,OVCAR_3
349174,CAKI_1
764765,SK_MEL_28
778747,HOP_92
756656,SK_MEL_28
764481,A498
266046,SK_MEL_5
767202,A498
768508,UO_31
761189,SR
808790,CAKI_1
767244,SR
757306,MDA_MB_435
791966,NCI_H23
354646,UO_31
760764,MOLT_4
767236,K_562
681643,HOP_92
758487,NCI_H522
793726,CCRF_CEM
755983,K_562
781556,A498
764135,A498
759095,SF_539
758671,CAKI_1
767259,COLO205
351710,OVCAR_8
788121,HOP_92
764487,RPMI_8226
683555,CCRF_CEM
752782,MDA_MB_231
95466,SR
809693,COLO205
767247,MDA_MB_435
767953,CCRF_CEM
761192,DU_145
767380,NCI_H522
707389,SF_539
184692,MDA_MB_435
755809,NCI_ADR_RES
256942,OVCAR_8
804521,UO_31
781470,MDA_MB_435
737754,HOP_92
767197,NCI_H522
767238,A498
613327,UO_31
797771,COLO205
779217,A498
767128,NCI_H522
332598,A498
760536,HS578T
799337,SF_539
83265,U251
781516,NCI_H522
767246,SR
684363,DU_145
19893,SF_539
343499,NCI_H23
681638,NCI_H23
767244,CAKI_1
756647,HOP_92
758250,SF_539
174939,SR
677411,U251
352299,EKVX
761692,MOLT_4
603077,UO_31
756641,MDA_MB_231
256439,U251
767259,OVCAR_8
808790,HOP_92
752631,CCRF_CEM
761188,SR
791059,SK_MEL_5
761068,UO_31
751548,K_562
759850,SR
755762,NCI_H522
755806,NCI_H522
755400,RPMI_8226
643833,CCRF_CEM
761070,HOP_92
352299,SR
756641,HS578T
767289,SF_539
679828,EKVX
768508,CAKI_1
767367,SR
758488,MDA_MB_435
329680,U251
27640,A498
749227,SR
777194,K_562
810717,SR
767897,MOLT_4
71261,EKVX
629971,DU_145
767898,MOLT_4
697912,UO_31
409962,NCI_H522
767470,CCRF_CEM
736202,NCI_ADR_RES
758645,SR
176323,SF_539
777571,SR
806388,NCI_H522
767404,HOP_92
767189,A498
800851,NCI_H460
792848,RPMI_8226
774830,COLO205
765672,RPMI_8226
709237,NCI_H226
810341,NCI_H226
761192,K_562
767387,SR
767222,K_562
758662,HCT_15
104800,MOLT_4
755983,MOLT_4
754361,MOLT_4
782180,OVCAR_8
759195,CCRF_CEM
762,SF_539
109724,U251
759660,OVCAR_3
71795,HCT_15
172112,NCI_H522
23162,EKVX
736101,UO_31
27640,NCI_H23
728073,NCI_H226
255109,DU_145
772351,HCT_15
767217,MDA_MB_435
267469,DU_145
256439,SK_MEL_5
767211,CCRF_CEM
369100,CCRF_CEM
735037,NCI_H522
767375,COLO205
778364,SK_MEL_5
791227,NCI_H460
783107,CAKI_1
628503,COLO205
618939,NCI_H460
681639,K_562
760766,K_562
777445,NCI_H460
758488,K_562
134033,K_562
761069,NCI_H23
697912,SF_539
773262,K_562
606869,NCI_H226
736099,OVCAR_8
740268,NCI_ADR_RES
804521,HOP_92
784815,HOP_92
609395,RPMI_8226
299933,HOP_92
767215,OVCAR_8
767386,A498
787457,NCI_H226
751548,OVCAR_3
767244,A498
759094,HOP_92
747167,MOLT_4
762521,EKVX
623017,RPMI_8226
803789,COLO205
756643,NCI_ADR_RES
767263,U251
681638,NCI_H460
679828,NCI_H522
736624,K_562
781761,NCI_H23
369100,HS578T
118994,HOP_92
139105,MDA_MB_435
767217,A498
755386,HCT_15
780019,HOP_92
174939,COLO205
808790,SK_MEL_28
267469,SR
820919,SR
226080,EKVX
767261,U251
808790,COLO205
782549,DU_145
771532,RPMI_8226
767219,CAKI_1
736202,NCI_H23
774829,HCT_15
767217,COLO205
95466,HOP_92
759174,K_562
332598,SK_MEL_28
163062,SF_539
806388,CAKI_1
767365,SR
767215,OVCAR_3
759857,CCRF_CEM
141549,NCI_H460
767244,HCT_15
768072,MDA_MB_435
186301,SK_MEL_5
777877,CAKI_1
761194,CAKI_1
762521,MDA_MB_231
3061,EKVX
737754,UO_31
749226,HS578T
758774,HOP_92
802100,NCI_H226
789969,CCRF_CEM
758873,CCRF_CEM
757444,CCRF_CEM
767391,MDA_MB_435
606869,HOP_92
23162,NCI_H226
767220,MOLT_4
783102,HOP_92
774829,UO_31
800851,NCI_H23
709237,SF_539
782762,A498
14229,NCI_H460
787252,CCRF_CEM
758612,NCI_H522
791163,CCRF_CEM
312887,HOP_92
761194,COLO205
767304,HCT_15
772351,RPMI_8226
767953,SR
788186,MDA_MB_435
759614,NCI_H226
761070,DU_145
666608,RPMI_8226
649890,UO_31
761194,CCRF_CEM
736624,SF_539
789969,RPMI_8226
767128,HOP_92
182986,SR
777639,A498
778448,NCI_H226
767952,CCRF_CEM
767220,A498
308847,HCT_15
784815,OVCAR_3
767291,MOLT_4
36405,CCRF_CEM
755926,MOLT_4
656576,HOP_92
344007,CAKI_1
784817,NCI_H460
409962,CCRF_CEM
267469,HOP_92
664404,SF_539
755983,COLO205
766991,U251
779217,SR
755385,HOP_92
767470,HS578T
767276,UO_31
681633,RPMI_8226
104800,U251
767207,K_562
788365,CAKI_1
777445,SR
767320,HOP_92
777571,SK_MEL_28
749227,MDA_MB_231
785117,COLO205
749226,NCI_H23
224131,NCI_H460
804861,MDA_MB_231
764037,RPMI_8226
747974,SK_MEL_5
764487,MDA_MB_231
26271,CCRF_CEM
606698,U251
683863,NCI_H522
767227,HCT_15
749227,MOLT_4
777448,HS578T
374028,NCI_H460
812927,SK_MEL_5
783916,K_562
351710,U251
776043,CAKI_1
374028,NCI_H522
768073,SK_MEL_5
186301,HCT_15
724998,NCI_H23
338947,NCI_H226
374028,UO_31
406042,OVCAR_8
761189,OVCAR_8
221019,CCRF_CEM
677411,OVCAR_3
786099,NCI_H460
764091,NCI_H460
808507,RPMI_8226
808790,MDA_MB_231
761194,NCI_H460
791227,UO_31
708298,UO_31
767409,DU_145
337766,HOP_92
793677,MDA_MB_435
337766,NCI_H522
784856,NCI_ADR_RES
736099,NCI_ADR_RES
774831,MDA_MB_231
684363,MOLT_4
755386,K_562
758612,NCI_H226
59814,NCI_ADR_RES
767263,NCI_H460
610457,MOLT_4
758487,HOP_92
725776,MDA_MB_435
767299,NCI_H460
19893,K_562
141549,HOP_92
810717,UO_31
246131,HOP_92
764516,UO_31
19893,A498
758671,MDA_MB_435
256927,U251
249910,RPMI_8226
628503,NCI_H23
757036,DU_145
767320,COLO205
767953,SF_539
758440,NCI_H23
767952,HOP_92
761692,HCT_15
768508,NCI_ADR_RES
759677,NCI_H460
765672,CCRF_CEM
3061,SK_MEL_5
186301,NCI_H23
673187,NCI_H460
681633,UO_31
772469,HS578T
759174,NCI_H23
762521,HOP_92
773094,MOLT_4
758774,OVCAR_8
268242,MOLT_4
784815,MDA_MB_435
759676,DU_145
163501,U251
255109,NCI_H460
777877,NCI_H460
756648,NCI_H226
767238,COLO205
809693,OVCAR_3
767287,K_562
767299,HCT_15
793726,NCI_ADR_RES
767207,OVCAR_3
778909,UO_31
783916,OVCAR_8
777639,UO_31
163062,RPMI_8226
767330,A498
406042,COLO205
330500,NCI_H23
3061,CCRF_CEM
758487,CAKI_1
123127,K_562
767220,CCRF_CEM
767897,U251
186301,SF_539
606698,HS578T
784856,HS578T
768509,CCRF_CEM
767247,COLO205
351710,SF_539
767375,HOP_92
755809,U251
767339,NCI_H226
708298,MDA_MB_435
756647,NCI_H460
767952,OVCAR_8
752782,NCI_H460
649890,CCRF_CEM
803789,SK_MEL_5
776763,DU_145
789969,SR
364830,MOLT_4
800851,EKVX
767287,UO_31
683555,OVCAR_8
761189,DU_145
766270,SK_MEL_5
806387,NCI_H23
778747,SR
758253,NCI_H23
765435,MDA_MB_231
773094,MDA_MB_231
764481,U251
141549,SR
756652,MDA_MB_435
747167,NCI_H522
759195,U251
793677,SK_MEL_5
759677,UO_31
782153,NCI_H226
409962,RPMI_8226
777425,HOP_92
606869,OVCAR_8
673188,DU_145
666608,NCI_H460
764042,HOP_92
757036,A498
609395,COLO205
71423,RPMI_8226
352299,NCI_H226
761194,RPMI_8226
761070,CAKI_1
771750,HCT_15
683557,SR
782362,NCI_H522
756663,NCI_H226
752840,HCT_15
681633,NCI_ADR_RES
606869,NCI_ADR_RES
730004,SF_539
629971,CCRF_CEM
767199,MDA_MB_435
772885,A498
805746,CAKI_1
776422,COLO205
85998,SK_MEL_5
772197,A498
94600,NCI_H226
681642,CCRF_CEM
791966,RPMI_8226
777879,NCI_H460
772469,A498
728073,HOP_92
19893,NCI_H23
764135,CAKI_1
764334,CCRF_CEM
776763,NCI_H522
784722,NCI_H23
755762,MOLT_4
752,OVCAR_3
706995,OVCAR_8
808507,UO_31
763444,OVCAR_8
788121,NCI_H522
787252,HOP_92
118994,MDA_MB_231
681637,SR
337766,U251
606986,MOLT_4
23162,OVCAR_3
363812,CAKI_1
767193,UO_31
709237,UO_31
791966,NCI_ADR_RES
767220,SR
806388,OVCAR_3
782549,CAKI_1
778448,COLO205
643833,NCI_H23
698037,RPMI_8226
758253,CCRF_CEM
765672,NCI_H522
163062,MOLT_4
784590,HOP_92
756702,MOLT_4
126771,OVCAR_8
793677,NCI_H460
768072,SR
606698,SR
706995,SK_MEL_5
118994,HCT_15
756657,CCRF_CEM
730004,NCI_ADR_RES
791226,A498
757087,HOP_92
606698,HOP_92
767227,HS578T
714597,CAKI_1
760183,MDA_MB_231
777194,SF_539
767293,HCT_15
319726,OVCAR_3
755385,UO_31
778364,A498
755926,RPMI_8226
369100,NCI_H460
772887,HS578T
800851,COLO205
760183,RPMI_8226
109724,OVCAR_8
409962,MOLT_4
364830,SF_539
747974,K_562
126771,K_562
697912,NCI_ADR_RES
786098,SR
756663,MDA_MB_435
755761,A498
773262,CCRF_CEM
623017,SK_MEL_28
267469,A498
766991,HS578T
606869,COLO205
787252,HCT_15
787048,NCI_H522
67574,MOLT_4
791966,K_562
702294,SR
629971,NCI_ADR_RES
784722,NCI_H226
758645,COLO205
767378,K_562
767263,MOLT_4
782180,SR
23162,SF_539
767339,OVCAR_3
610457,NCI_H522
783296,DU_145
364830,SR
767227,K_562
767409,NCI_H460
805746,NCI_H460
374028,NCI_H23
735408,NCI_ADR_RES
791163,OVCAR_8
772887,SK_MEL_5
27640,NCI_H522
330507,SK_MEL_5
759195,SK_MEL_5
754351,K_562
722134,OVCAR_3
639186,SR
324646,CCRF_CEM
756648,HS578T
781627,U251
758662,NCI_H522
792848,SK_MEL_5
709237,A498
776422,HOP_92
628503,MOLT_4
756643,DU_145
764135,HOP_92
758664,MOLT_4
778809,A498
768509,NCI_H522
702294,MDA_MB_231
3061,MDA_MB_231
73754,RPMI_8226
267469,CCRF_CEM
767243,NCI_H522
609699,UO_31
781761,SK_MEL_28
281612,A498
606985,SF_539
777571,NCI_H522
756652,NCI_H460
352299,OVCAR_8
774829,K_562
767391,NCI_H226
755400,OVCAR_8
767259,U251
778368,CCRF_CEM
758242,NCI_H460
768068,K_562
755809,RPMI_8226
683557,NCI_H23
363812,OVCAR_8
89201,OVCAR_3
793677,NCI_H522
772887,HOP_92
792848,DU_145
771750,A498
805746,NCI_ADR_RES
256439,NCI_H460
