Drug,Cell
374551,SW_620
681643,MDA_N
224131,SF_268
603071,MALME_3M
768593,ACHN
673596,SK_MEL_28
706744,SK_MEL_28
758667,HT29
791785,SK_MEL_2
721517,OVCAR_8
34462,NCI_H460
276382,HOP_92
256439,NCI_H322M
609699,HCC_2998
344007,SN12C
734294,SK_OV_3
71795,PC_3
694501,SK_MEL_2
287459,HCC_2998
172112,SN12C
295499,NCI_H23
736201,SR
32065,MDA_N
728073,SF_539
757804,HOP_92
352299,PC_3
683558,SK_MEL_5
639186,CCRF_CEM
355644,MDA_MB_435
295499,SF_268
759614,NCI_ADR_RES
639186,MALME_3M
681642,SNB_75
27640,SF_539
328410,UACC_257
606985,HCT_15
141549,U251
721517,SR
351710,HOP_92
122819,OVCAR_3
95678,786_0
734294,SF_539
765396,UACC_257
736624,RXF_393
758251,K_562
606498,MDA_N
758230,HCC_2998
683556,UACC_257
34462,SNB_19
603074,CAKI_1
148958,CAKI_1
759155,UACC_62
353451,SF_539
710270,TK_10
710270,T47D
308847,OVCAR_5
154948,DU_145
156303,OVCAR_5
163501,HOP_92
681637,SN12C
725776,BT_549
287459,EKVX
757804,NCI_H322M
132483,MDA_MB_435
343499,U251
606985,RXF_393
95382,SF_295
708298,SN12C
256942,T47D
754365,NCI_H23
759195,A549
143095,SR
184692,SK_OV_3
249910,K_562
606170,786_0
94600,NCI_H226
134033,BT_549
369100,NCI_H460
759155,CCRF_CEM
123127,K_562
762,HS578T
673596,A549
6396,UO_31
132483,A498
627505,SR
95441,RXF_393
616348,HCC_2998
754771,PC_3
352122,NCI_H460
757804,OVCAR_4
606869,NCI_H522
164011,SK_OV_3
619232,UO_31
26271,NCI_H322M
758255,NCI_H322M
681646,HCT_15
709237,CAKI_1
681640,LOXIMVI
328410,MALME_3M
721517,NCI_ADR_RES
249910,HCT_116
366140,SK_OV_3
526598,SNB_75
134727,NCI_H322M
629971,A498
753686,OVCAR_8
682298,CCRF_CEM
1390,T47D
279836,OVCAR_5
757804,MOLT_4
125066,NCI_H226
606869,NCI_H23
351710,CCRF_CEM
374551,SF_539
38721,ACHN
301739,SK_MEL_5
369100,786_0
132313,SK_MEL_2
752840,MCF7
709237,BT_549
107124,SF_539
295501,PC_3
374551,HL_60
681634,EKVX
71795,SNB_19
610458,HS578T
109724,T47D
326231,SK_MEL_2
759155,OVCAR_3
148958,NCI_ADR_RES
791785,CCRF_CEM
279836,SK_MEL_5
619232,SF_295
100880,PC_3
728073,SNB_75
19893,SK_MEL_28
153353,SK_MEL_28
767125,HCC_2998
754366,BT_549
752840,NCI_H226
56410,NCI_ADR_RES
638066,UO_31
627168,UACC_62
754230,SNB_75
759155,NCI_H226
38721,COLO205
352299,SNB_75
45388,HL_60
3088,SNB_19
79037,NCI_H522
756717,MDA_N
760764,SR
697912,HCT_15
182986,SF_268
606173,PC_3
271674,SNB_75
3053,SK_OV_3
755384,SK_MEL_5
606172,DU_145
759857,DU_145
138783,UO_31
681632,MDA_MB_231
3088,DU_145
134679,EKVX
167780,RPMI_8226
134679,SK_OV_3
754366,HCT_116
249992,SK_MEL_2
734294,UACC_62
256927,SR
725776,A498
82151,SK_MEL_2
176323,EKVX
138783,SR
6396,RPMI_8226
95466,SNB_75
51143,MCF7
681636,SF_539
95466,SF_295
27640,MDA_N
269148,MDA_MB_435
639186,NCI_H322M
79037,SF_268
303812,SF_295
633782,NCI_H23
760419,HCT_116
71261,NCI_H23
105014,MDA_MB_435
606172,HT29
107392,HT29
768593,EKVX
85998,OVCAR_3
366140,UACC_62
349174,LOXIMVI
759614,KM12
352299,OVCAR_5
95678,HCT_116
178248,PC_3
8806,M14
24559,NCI_H322M
603076,EKVX
759155,RXF_393
320846,NCI_ADR_RES
681634,MDA_MB_435
633782,OVCAR_5
789797,HOP_62
301739,HS578T
682298,SR
772992,SK_MEL_2
126771,TK_10
302991,SK_OV_3
637037,M14
256942,IGROV1
757804,OVCAR_8
623017,SK_MEL_28
606869,NCI_H460
606497,RXF_393
83142,CCRF_CEM
758255,NCI_H23
681635,DU_145
754366,HL_60
224131,DU_145
606869,OVCAR_4
163501,OVCAR_4
95382,M14
6396,SNB_19
606170,HS578T
757087,DU_145
369100,NCI_H522
95678,SNB_75
634724,OVCAR_4
740,NCI_H460
123127,OVCAR_3
365798,M14
174121,SR
271674,CCRF_CEM
71851,RPMI_8226
9706,SW_620
366140,MOLT_4
353451,OVCAR_4
697887,NCI_H226
95382,SK_MEL_28
135758,DU_145
45388,NCI_H23
759195,MDA_MB_231
295501,MDA_MB_435
759195,786_0
698037,A498
736201,HCT_15
326231,SN12C
25154,786_0
757804,HS578T
348948,NCI_H23
269148,NCI_ADR_RES
753686,K_562
134033,RPMI_8226
755985,MDA_MB_435
758706,HCT_116
105014,SNB_19
740268,UACC_62
182986,UO_31
758706,HT29
82151,OVCAR_5
754366,UACC_62
184692,PC_3
681639,NCI_H226
606172,HOP_62
344007,HOP_62
759614,MALME_3M
728073,SF_295
760419,IGROV1
6396,A549
755880,RXF_393
71261,TK_10
740645,SNB_19
725776,UACC_62
154948,HCT_15
747856,RXF_393
634724,T47D
757348,SK_MEL_2
681638,NCI_H522
125066,LOXIMVI
118218,OVCAR_3
25154,CAKI_1
132483,K_562
791785,NCI_H23
109724,IGROV1
3088,NCI_H226
627168,CAKI_1
241240,MDA_N
681643,NCI_H23
681640,IGROV1
256927,TK_10
246131,SN12C
355644,K_562
736493,HL_60
736493,SK_OV_3
753686,KM12
681635,HOP_62
267469,MDA_MB_231
610457,SK_OV_3
759263,OVCAR_3
603076,OVCAR_5
757036,UO_31
606170,MCF7
124463,SF_295
759155,NCI_H460
134679,A498
337766,SK_MEL_28
765775,UACC_62
357704,IGROV1
759878,SK_MEL_28
754230,HCC_2998
740,OVCAR_5
697912,IGROV1
104800,HCC_2998
269148,CCRF_CEM
167780,A549
768593,CAKI_1
104800,SR
610458,A498
681642,SK_OV_3
634724,MDA_N
610459,HCT_15
296934,DU_145
9706,UACC_257
169780,MCF7
264137,M14
266046,SNB_19
269148,786_0
610459,DU_145
681638,UO_31
681640,SN12C
706744,NCI_ADR_RES
681641,SK_MEL_2
287459,MDA_N
353451,SNB_19
123127,UACC_257
681635,OVCAR_4
357704,HCT_15
271674,SK_OV_3
681636,M14
627168,A549
736493,UO_31
365798,HCT_116
755841,DU_145
218321,SR
6396,MDA_MB_435
349174,MDA_MB_231
755384,COLO205
26980,MCF7
623017,HT29
759155,SNB_75
256942,SN12C
758423,RPMI_8226
178248,NCI_ADR_RES
783107,HCC_2998
756660,EKVX
759878,PC_3
357704,SK_MEL_2
784722,SW_620
125066,HS578T
681644,OVCAR_3
1895,RXF_393
354646,MDA_MB_435
673596,MOLT_4
760764,NCI_H23
610459,SK_MEL_5
1390,SK_OV_3
267469,OVCAR_5
757036,MOLT_4
702294,SNB_19
337766,RPMI_8226
747856,SW_620
603071,NCI_H23
6396,786_0
34462,SW_620
708298,NCI_H460
109724,MDA_MB_435
618939,MCF7
683558,CAKI_1
683558,RXF_393
681642,TK_10
329680,SK_MEL_2
683558,UO_31
758667,HOP_92
633782,SR
758612,NCI_H460
735037,MDA_N
616348,K_562
249910,RPMI_8226
681645,SK_MEL_5
295501,SK_MEL_28
143020,MALME_3M
374551,NCI_H322M
752840,SK_MEL_28
772992,SW_620
409962,SNB_19
256927,LOXIMVI
268242,SK_MEL_5
656889,KM12
606985,OVCAR_8
736493,HCT_116
167780,NCI_H322M
740268,RPMI_8226
762,HOP_92
706744,SF_268
681645,NCI_H460
302991,NCI_H226
613327,SF_539
754365,HS578T
105014,MOLT_4
143095,SK_MEL_5
26980,HOP_62
126771,SK_MEL_5
156303,HCC_2998
728073,KM12
95382,OVCAR_5
627168,ACHN
368390,SK_OV_3
138783,HCC_2998
365798,MDA_N
132313,SF_268
95382,SF_268
337766,NCI_H226
702294,MALME_3M
51143,MOLT_4
63878,SF_295
735037,TK_10
681635,MALME_3M
759195,UACC_62
736493,SR
683557,MDA_N
681643,IGROV1
681634,RXF_393
287459,T47D
143020,K_562
134727,OVCAR_5
606172,NCI_ADR_RES
276382,NCI_H226
756660,CCRF_CEM
95678,MDA_MB_435
138783,HL_60
681642,HOP_92
606498,HS578T
156303,A498
143095,LOXIMVI
759155,TK_10
82151,LOXIMVI
681645,HOP_92
610459,M14
606498,PC_3
606985,LOXIMVI
526598,NCI_H322M
369395,DU_145
639174,DU_145
105132,KM12
737518,CAKI_1
752,SF_539
740,786_0
267469,RXF_393
154948,SNB_75
73754,RPMI_8226
167780,COLO205
354258,MOLT_4
754230,IGROV1
95441,BT_549
352299,MDA_MB_435
174121,OVCAR_3
1895,OVCAR_5
89201,OVCAR_3
100880,OVCAR_5
627168,SK_MEL_5
740,DU_145
167780,SK_MEL_2
124463,ACHN
683555,NCI_ADR_RES
603071,M14
1895,COLO205
301739,SNB_75
349174,MOLT_4
757348,BT_549
118994,M14
167780,SF_539
302991,SNB_75
302991,NCI_H460
249992,UACC_62
163501,CCRF_CEM
681632,A549
759195,MOLT_4
736198,UACC_257
740645,HT29
603077,DU_145
759878,DU_145
3088,MOLT_4
681632,OVCAR_5
681632,RPMI_8226
760764,MOLT_4
303812,SK_MEL_2
34462,COLO205
224131,A498
759857,CAKI_1
783107,LOXIMVI
100880,SK_MEL_5
104800,OVCAR_8
682298,UACC_257
354646,TK_10
3053,OVCAR_4
681632,COLO205
759857,UACC_257
609699,UO_31
610459,OVCAR_4
603071,CAKI_1
349174,NCI_H522
725776,SF_295
629971,K_562
656889,MDA_MB_435
610456,NCI_H322M
740645,OVCAR_4
51143,HS578T
6396,A498
365798,OVCAR_8
267469,UACC_62
125066,K_562
364830,KM12
610459,NCI_H226
760764,UACC_62
268242,SF_268
320846,UACC_62
281612,KM12
154948,SN12C
163501,SF_295
134679,UO_31
755841,HOP_62
82151,ACHN
721517,SK_OV_3
105014,RPMI_8226
163501,SNB_75
100880,ACHN
148958,MDA_MB_231
759878,SNB_19
302991,HOP_62
107392,PC_3
364830,MOLT_4
762,SW_620
754230,HCT_116
681639,UO_31
266046,U251
79037,HOP_62
681635,786_0
364830,RXF_393
708298,BT_549
633782,HL_60
123127,CCRF_CEM
1895,HOP_92
610456,UO_31
353451,M14
256942,LOXIMVI
755,HT29
606172,MCF7
26980,MDA_MB_231
784722,SN12C
736198,UACC_62
77213,OVCAR_4
355644,PC_3
109724,HOP_62
1895,SK_OV_3
105132,MALME_3M
374028,KM12
681636,SK_MEL_2
756660,MCF7
627168,SN12C
768593,NCI_H23
354646,M14
105014,PC_3
308847,SN12C
82151,SK_OV_3
351710,COLO205
606173,SN12C
153353,NCI_H226
264137,HS578T
246131,MALME_3M
153353,SNB_75
758251,SNB_75
25154,DU_145
740645,OVCAR_5
301739,DU_145
606499,PC_3
89201,NCI_H23
296934,HOP_92
758251,IGROV1
757087,OVCAR_3
71795,UO_31
643833,HT29
755,HOP_62
281612,NCI_H23
301739,HCT_15
8806,EKVX
256942,NCI_H322M
353451,U251
610456,NCI_ADR_RES
218321,SN12C
757348,TK_10
14229,ACHN
618939,SK_MEL_2
757098,OVCAR_4
697912,DU_145
758706,PC_3
740645,NCI_H460
281612,CAKI_1
256942,HOP_62
344007,SF_295
365798,SK_MEL_2
759857,NCI_H322M
736624,HT29
681643,NCI_ADR_RES
124463,SNB_75
783107,NCI_H23
757087,UO_31
736198,HCT_116
3088,ACHN
681643,SF_295
633782,HS578T
719627,NCI_H460
246131,CAKI_1
169780,HL_60
264137,786_0
256927,K_562
153353,MCF7
102627,SK_MEL_5
784722,OVCAR_5
338947,SK_OV_3
740,TK_10
765396,CCRF_CEM
95466,MALME_3M
756660,A549
83142,NCI_H322M
111533,T47D
623017,T47D
364830,NCI_ADR_RES
295501,UO_31
683557,SNB_19
758423,DU_145
758255,NCI_H522
603077,LOXIMVI
266046,OVCAR_4
125066,MALME_3M
218321,HOP_62
768112,OVCAR_3
218321,OVCAR_3
124463,KM12
789797,T47D
758423,UO_31
141540,786_0
409962,SN12C
63878,MDA_MB_435
683556,LOXIMVI
63878,T47D
143095,NCI_H322M
25154,A549
755841,MDA_MB_435
124463,HOP_62
138783,SK_MEL_2
249992,SK_MEL_28
681633,BT_549
627505,NCI_H23
616348,U251
354258,IGROV1
758255,MDA_MB_435
256927,HS578T
109724,SK_OV_3
638066,T47D
736624,COLO205
728073,MDA_MB_231
256927,HOP_62
747856,OVCAR_8
757087,EKVX
176323,COLO205
629971,CCRF_CEM
606497,786_0
3053,M14
105132,HCC_2998
755841,M14
681639,HCT_116
736202,LOXIMVI
178248,MALME_3M
755384,OVCAR_4
337766,TK_10
757098,T47D
755880,SK_OV_3
784722,COLO205
783107,BT_549
757804,SW_620
736202,PC_3
135758,NCI_H322M
629971,HOP_62
287459,MOLT_4
352299,NCI_H23
249992,NCI_ADR_RES
762,CAKI_1
104800,SW_620
369395,COLO205
135758,OVCAR_4
683555,RXF_393
603074,MALME_3M
740645,T47D
51143,SK_MEL_2
268242,SR
623017,PC_3
266046,A498
326231,K_562
681633,HL_60
681638,EKVX
184692,HOP_92
681637,SF_295
105014,OVCAR_4
759195,EKVX
256927,HL_60
610456,UACC_257
708298,CCRF_CEM
759614,SR
71851,MDA_MB_435
89201,UACC_257
710270,SNB_19
303812,RXF_393
610456,HCT_116
132313,M14
681643,A498
154948,NCI_H522
721517,T47D
757098,ACHN
409962,KM12
100880,IGROV1
759614,SF_539
134727,MALME_3M
143020,NCI_H322M
287459,OVCAR_4
759195,TK_10
681642,HOP_62
526598,TK_10
104800,DU_145
760419,A498
633782,MALME_3M
697887,HOP_62
681633,A498
757804,NCI_H23
765775,IGROV1
747856,UACC_62
610456,M14
609699,BT_549
264137,RPMI_8226
95678,CCRF_CEM
276382,TK_10
374551,MCF7
619232,SK_OV_3
756717,OVCAR_5
721517,OVCAR_3
246131,ACHN
73754,MDA_N
724998,MALME_3M
224131,LOXIMVI
363812,HL_60
178248,NCI_H522
167780,HOP_92
353451,KM12
134033,PC_3
369100,MDA_MB_231
526598,UACC_257
118218,A549
167780,PC_3
784722,SK_OV_3
312887,NCI_H23
758423,NCI_H23
757804,DU_145
256439,NCI_H23
760764,MDA_N
619232,UACC_257
768112,NCI_H322M
783107,NCI_H522
681638,NCI_H460
760764,NCI_H522
266046,KM12
409962,HL_60
14229,MCF7
681640,SW_620
279836,T47D
681639,HOP_92
698037,NCI_H23
638066,U251
26271,LOXIMVI
737518,OVCAR_3
100880,SR
153353,A549
706744,OVCAR_3
77213,COLO205
3088,A549
122819,NCI_H460
349174,M14
673596,NCI_H460
26980,M14
755384,NCI_H522
352122,DU_145
681646,IGROV1
118218,MDA_N
736202,OVCAR_5
266046,SF_268
365798,TK_10
681638,U251
154948,OVCAR_4
754771,MDA_N
683555,ACHN
758671,786_0
643833,OVCAR_4
100880,NCI_H522
757036,M14
754365,HCT_116
178248,U251
363812,HOP_62
681638,MDA_MB_231
368390,MDA_N
338947,UACC_257
51143,SF_268
735037,HCT_116
94600,UO_31
104800,SF_268
623017,MDA_N
681646,BT_549
754365,SK_MEL_28
126771,HCT_116
172112,HT29
603076,HOP_62
123127,SF_295
369395,OVCAR_8
734294,COLO205
156303,786_0
351710,EKVX
369100,RXF_393
736493,MDA_MB_231
755,HCC_2998
134727,HCT_15
138783,NCI_H322M
27640,786_0
135758,SK_OV_3
268242,HL_60
107392,SK_MEL_5
352299,NCI_H522
125066,MOLT_4
758612,SN12C
135758,UACC_257
623017,HS578T
768593,CCRF_CEM
369395,A498
135758,HCC_2998
125066,UACC_257
73754,OVCAR_3
302991,NCI_H23
694501,NCI_ADR_RES
295499,EKVX
754365,SN12C
153353,ACHN
141549,CCRF_CEM
368390,KM12
709237,ACHN
681632,BT_549
303812,A498
83142,SN12C
606499,CAKI_1
374551,ACHN
638066,SK_MEL_28
368390,OVCAR_4
145668,SR
303812,IGROV1
637037,RPMI_8226
639186,NCI_H23
353451,HL_60
754365,OVCAR_3
348948,T47D
791785,OVCAR_4
71261,HOP_62
638066,TK_10
759878,SK_MEL_2
241240,MALME_3M
95441,HOP_92
134033,A549
758706,UACC_257
409962,EKVX
762,NCI_H226
681634,M14
627168,KM12
184692,BT_549
747856,NCI_H322M
224131,SF_539
737518,OVCAR_5
301739,MOLT_4
148958,LOXIMVI
296934,SR
374028,TK_10
135758,SK_MEL_28
755841,MDA_N
45388,HCC_2998
320846,LOXIMVI
681635,LOXIMVI
246131,SK_MEL_2
118994,CAKI_1
759614,A549
740645,OVCAR_3
721517,SK_MEL_2
355644,OVCAR_5
606499,OVCAR_4
757804,SN12C
122819,786_0
618939,T47D
369100,SNB_19
118218,U251
354258,UACC_62
19893,SW_620
176323,A549
606869,T47D
124463,A549
71851,ACHN
759857,MALME_3M
141549,HL_60
681637,OVCAR_3
755841,NCI_H23
760764,HT29
759155,BT_549
163501,SR
3088,NCI_H460
19893,MDA_MB_231
249910,A549
256942,EKVX
613327,BT_549
178248,NCI_H23
681640,HCT_15
126771,SF_539
753686,PC_3
683558,T47D
176323,HS578T
85998,DU_145
354258,SF_295
105132,SF_268
118994,SNB_19
241240,HOP_62
618939,HOP_62
148958,HCT_116
123127,NCI_H23
681635,NCI_H226
683558,RPMI_8226
736202,UO_31
365798,RPMI_8226
736493,COLO205
755841,COLO205
184692,EKVX
681634,RPMI_8226
89201,M14
95382,HS578T
134679,NCI_H23
697887,LOXIMVI
344007,M14
762,A498
249910,SR
127716,EKVX
681635,UO_31
756717,SK_OV_3
124463,NCI_H460
758667,MOLT_4
163501,MOLT_4
755384,HOP_92
148958,NCI_H322M
740,MDA_MB_231
256439,HS578T
365798,OVCAR_3
348948,COLO205
757036,HCC_2998
758230,SR
762,RXF_393
143020,M14
734294,OVCAR_5
303812,OVCAR_4
287459,TK_10
618939,K_562
26980,NCI_H226
122819,KM12
747856,ACHN
754366,SF_539
606173,UACC_257
9706,NCI_H226
26271,OVCAR_4
755,SN12C
760419,COLO205
756717,SN12C
109724,HCT_15
759155,UACC_257
637651,DU_145
352299,SNB_19
71261,SW_620
24559,MCF7
366140,CAKI_1
63984,OVCAR_8
681633,SF_268
728073,SNB_19
163501,SW_620
735037,NCI_H460
256927,OVCAR_4
100880,NCI_H23
295500,MDA_MB_231
132483,DU_145
45388,LOXIMVI
759878,MDA_MB_231
759614,MDA_N
673596,TK_10
348948,OVCAR_8
634724,MALME_3M
329680,NCI_H226
264137,HCT_116
167780,A498
167780,NCI_H460
287459,SK_MEL_5
791785,U251
758667,IGROV1
765775,MDA_MB_231
736201,HCT_116
354646,PC_3
610458,SW_620
107124,EKVX
271674,OVCAR_5
111533,SF_268
355644,SK_OV_3
267469,OVCAR_4
719276,OVCAR_5
94600,HOP_92
526598,NCI_H460
736202,EKVX
182986,NCI_H23
109724,UO_31
627505,OVCAR_3
759155,K_562
118218,EKVX
296934,LOXIMVI
355644,SW_620
269148,SF_295
606497,TK_10
606172,BT_549
736493,LOXIMVI
747856,HCC_2998
619232,EKVX
329680,RXF_393
610459,OVCAR_8
759878,UACC_62
681641,SF_539
348948,TK_10
736198,HOP_92
610457,MCF7
14229,M14
758251,OVCAR_3
681646,PC_3
736201,MDA_N
182986,MDA_MB_231
143020,PC_3
610459,RPMI_8226
111533,SR
249910,OVCAR_8
736201,OVCAR_4
143095,MDA_N
365798,NCI_H460
754230,UO_31
754366,U251
619232,UACC_62
148958,SW_620
349174,HS578T
135758,M14
754230,HOP_92
629971,HCT_116
673596,SK_MEL_5
95382,MDA_MB_231
94600,NCI_H23
736201,SW_620
706744,SNB_19
132313,OVCAR_3
610459,OVCAR_3
105014,SF_539
89201,RXF_393
694501,HCC_2998
138783,MDA_N
409962,HCT_116
107124,DU_145
681643,T47D
616348,PC_3
735037,SF_268
276382,RXF_393
736624,IGROV1
295499,NCI_H226
681638,M14
167780,NCI_ADR_RES
156303,HT29
758671,SK_OV_3
141540,SK_MEL_5
134727,CCRF_CEM
79037,SK_MEL_2
758255,MDA_MB_231
241240,BT_549
768112,UACC_62
45388,MCF7
9706,IGROV1
639174,UO_31
256927,BT_549
710270,MCF7
26980,ACHN
681642,MDA_MB_231
63878,NCI_H226
8806,SNB_75
287459,UACC_62
63878,OVCAR_5
681632,PC_3
606869,A549
613327,HCC_2998
737518,HOP_62
603076,HCT_15
762,K_562
77213,MDA_N
25154,HS578T
736198,EKVX
757098,NCI_H226
681638,COLO205
681645,MALME_3M
638066,SF_539
102627,SF_539
267469,HS578T
619232,RPMI_8226
633782,UACC_62
627505,RXF_393
224131,TK_10
627168,PC_3
14229,MDA_MB_435
681633,DU_145
295500,MCF7
178248,COLO205
126771,OVCAR_5
374028,NCI_H226
266046,SF_295
249910,MCF7
38721,M14
724998,NCI_H226
735037,COLO205
303812,BT_549
82151,SK_MEL_5
3088,MALME_3M
141540,SF_539
357704,OVCAR_4
14229,NCI_H460
681634,SR
752,MCF7
754771,SK_MEL_5
606986,OVCAR_5
354646,RPMI_8226
758706,MDA_N
329680,CAKI_1
77213,U251
736198,NCI_ADR_RES
637037,PC_3
639186,MDA_MB_435
756717,TK_10
610457,COLO205
271674,NCI_H460
758612,RXF_393
606173,NCI_H23
184692,HOP_62
736202,NCI_ADR_RES
783107,HCT_116
728073,MCF7
757098,HS578T
82151,CAKI_1
791785,HCC_2998
56410,A498
610459,SF_539
104800,MDA_N
95678,K_562
756660,RPMI_8226
163501,HOP_62
32065,UACC_62
759155,OVCAR_8
681644,IGROV1
328410,786_0
759155,OVCAR_5
681634,PC_3
759195,HOP_92
352299,UACC_62
736198,OVCAR_3
363812,HT29
697887,NCI_H322M
51143,HCT_15
682298,NCI_ADR_RES
758612,UACC_62
105132,HS578T
355644,UO_31
757348,UO_31
328410,MCF7
681641,LOXIMVI
249910,ACHN
681642,UO_31
758230,UO_31
758251,A498
295499,MDA_MB_435
606173,SF_295
767125,SF_295
268242,PC_3
122819,OVCAR_4
757036,NCI_H522
740521,NCI_H226
783107,COLO205
760419,MDA_MB_231
681646,SK_MEL_28
759878,U251
633782,KM12
759857,OVCAR_3
3053,MOLT_4
3088,MDA_N
409962,RPMI_8226
606499,BT_549
768112,OVCAR_5
606986,SR
368390,HCT_116
758230,BT_549
639174,MDA_MB_435
287459,MDA_MB_435
606499,HCC_2998
681632,HCT_116
353451,MOLT_4
296934,ACHN
329680,LOXIMVI
143020,HL_60
768112,SF_268
314622,HCT_116
606869,TK_10
681632,LOXIMVI
783107,UO_31
109724,HOP_92
759263,HS578T
296934,MDA_N
268242,COLO205
264137,HOP_92
268242,SF_539
353451,NCI_H522
279836,HCT_116
352299,BT_549
118218,OVCAR_4
681644,DU_145
613327,SK_MEL_2
758423,K_562
758667,PC_3
143020,SF_295
603074,HT29
314622,OVCAR_4
758251,SK_OV_3
765396,SR
176323,HT29
681634,BT_549
368390,IGROV1
169780,IGROV1
709237,U251
19893,HCT_15
8806,MOLT_4
606986,IGROV1
365798,COLO205
683556,COLO205
174121,NCI_ADR_RES
266046,NCI_H522
719627,SF_295
736624,SN12C
51143,T47D
639174,NCI_H226
606985,U251
697912,MDA_N
320846,HCC_2998
95441,MCF7
184692,LOXIMVI
134033,RXF_393
271674,MDA_MB_435
354258,HCC_2998
314622,SK_OV_3
754366,EKVX
673596,IGROV1
755880,IGROV1
734294,OVCAR_8
710270,NCI_H23
610456,NCI_H460
224131,OVCAR_4
19893,SK_MEL_5
82151,UO_31
737518,MDA_N
606497,UACC_257
369100,CAKI_1
719276,NCI_H23
3088,SNB_75
697912,CCRF_CEM
755985,HL_60
167780,MDA_N
287459,OVCAR_3
757036,SW_620
369100,UACC_62
606172,HS578T
752840,SW_620
639174,SK_MEL_2
697912,SNB_19
627168,SR
697912,A498
783107,KM12
603071,UACC_257
134727,U251
697887,MDA_N
762,UACC_257
755384,MDA_N
755841,BT_549
281612,A498
754230,SK_MEL_2
681642,T47D
354258,OVCAR_8
698037,CAKI_1
139105,M14
127716,PC_3
6396,MDA_MB_231
757804,CCRF_CEM
124463,NCI_H226
51143,EKVX
754366,SNB_19
83142,HS578T
249992,SF_268
760764,OVCAR_3
276382,NCI_ADR_RES
63878,EKVX
757348,HL_60
754366,OVCAR_8
606498,IGROV1
735037,NCI_H23
139105,K_562
697887,BT_549
118218,SK_OV_3
757087,KM12
163501,SK_OV_3
51143,A498
710270,CAKI_1
681634,SF_539
264137,PC_3
134033,T47D
683558,HOP_62
681633,CAKI_1
329680,DU_145
755384,HL_60
740645,HOP_92
63984,MDA_MB_231
125066,HOP_62
759155,HOP_92
637651,MDA_MB_435
740521,NCI_H522
759155,SNB_19
271674,NCI_H226
755384,HCT_15
281612,RXF_393
758251,HCT_116
364830,IGROV1
363812,CAKI_1
73754,U251
287459,CAKI_1
145668,OVCAR_8
95466,HL_60
337766,U251
374551,MDA_N
32065,HS578T
681642,A498
740268,SW_620
109724,SNB_75
757348,HCT_116
759155,HT29
740,OVCAR_8
79037,PC_3
740645,HOP_62
681636,SNB_75
256942,MDA_MB_231
694501,MALME_3M
249992,SF_295
759878,SF_539
14229,HCC_2998
754771,SNB_19
118994,SK_MEL_2
3088,KM12
134727,EKVX
756660,T47D
681636,RXF_393
619232,HCT_15
783107,RPMI_8226
95382,786_0
758423,SF_268
681637,PC_3
343499,RXF_393
9706,SNB_19
758251,SNB_19
109724,MDA_MB_231
279836,EKVX
1895,NCI_H522
348948,HL_60
606499,A498
752840,CCRF_CEM
752,HT29
303812,MDA_N
134679,COLO205
736493,HOP_62
19893,IGROV1
610457,UACC_257
269148,OVCAR_8
754230,MDA_N
682298,DU_145
681637,HL_60
709237,HCT_15
765396,HL_60
269148,HT29
627505,BT_549
71851,SK_MEL_2
73754,A549
606170,BT_549
683555,EKVX
143020,HOP_62
740268,OVCAR_4
125066,DU_145
82151,SN12C
182986,OVCAR_5
363812,EKVX
768112,CAKI_1
639174,CCRF_CEM
301739,TK_10
83142,A549
320846,NCI_H322M
753686,SK_MEL_2
132313,NCI_ADR_RES
71261,SF_295
734294,T47D
95382,OVCAR_3
89201,SF_268
118218,SF_539
281612,SW_620
249910,RXF_393
124463,NCI_H522
740,NCI_H226
218321,BT_549
63878,SK_MEL_2
85998,CCRF_CEM
609699,OVCAR_4
295500,SK_MEL_5
154948,OVCAR_5
351710,UACC_257
302991,RXF_393
172112,NCI_H226
619232,MDA_N
633782,NCI_H322M
105132,SNB_75
352122,SK_MEL_28
606869,HOP_92
295499,HOP_62
164011,786_0
77213,SF_539
606497,NCI_ADR_RES
138783,NCI_H522
314622,DU_145
107124,U251
681641,HS578T
736624,M14
639186,UACC_257
681635,SF_295
172112,HCT_15
735037,SR
759614,NCI_H23
755384,NCI_H322M
354646,BT_549
314622,SNB_19
27640,BT_549
374028,OVCAR_5
14229,SK_MEL_2
71261,IGROV1
105014,SF_268
141549,HCT_116
694501,MDA_N
111533,K_562
71261,SK_MEL_5
643833,DU_145
100880,MOLT_4
606170,SK_OV_3
167780,SK_MEL_5
759614,SF_295
681645,NCI_ADR_RES
363812,UACC_257
95678,IGROV1
618939,PC_3
740521,SK_MEL_2
757098,EKVX
791785,HS578T
755384,SW_620
94600,A498
606986,OVCAR_4
169780,NCI_H226
24559,CAKI_1
683557,UO_31
706744,NCI_H226
8806,A549
758667,SK_MEL_2
759857,SK_MEL_5
681643,KM12
724998,SNB_75
606172,A498
34462,MDA_N
26271,MDA_MB_435
79037,SK_MEL_5
184692,KM12
603076,MCF7
14229,LOXIMVI
606497,SF_539
757348,ACHN
249910,T47D
352122,IGROV1
627505,SF_539
768593,HCT_116
126771,NCI_H322M
83142,OVCAR_8
357704,KM12
698037,HCC_2998
343499,UACC_257
603076,ACHN
163501,M14
127716,KM12
352122,NCI_H23
95466,EKVX
610456,SF_295
25154,HCT_116
755,MDA_MB_231
153353,SK_OV_3
755384,UO_31
