Drug Name,DrugBank ID,PubChem CID,PubChem SID,SMILES,Gene,NSC
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,AGXT,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,PDXP,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SPTLC1,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,CTH,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,BCAT1,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,BCAT2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,PLPBP,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GOT2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,PYGB,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,PYGM,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,DDC,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GIG18,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GAD2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,KYAT3,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GADL1,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SCLY,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,IGSF10,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,PHYKPL,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SHMT2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,ALAS2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GPT2,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,MOCOS,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SDSL,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SRR,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SEPSECS,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,SPTLC3,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,GAD65,
Pyridoxal phosphate,DB00114,1051.0,46506428.0,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,TLH6,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MTR,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MMUT,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MTRR,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MMAA,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MMACHC,
Cyanocobalamin,DB00115,70678590.0,46509031.0,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,MTHFR,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,MTHFD1,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,MTHFD2,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,AMT,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,ALDH1L1,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,MTR,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,FTCD,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,ATIC,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,SHMT1,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,SHMT2,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,MTHFR,
Tetrahydrofolic acid,DB00116,91443.0,46504756.0,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,MTFMT,
Histidine,DB00117,6274.0,46507001.0,N[C@@H](CC1=CNC=N1)C(O)=O,HDC,
Histidine,DB00117,6274.0,46507001.0,N[C@@H](CC1=CNC=N1)C(O)=O,HARS1,
Histidine,DB00117,6274.0,46507001.0,N[C@@H](CC1=CNC=N1)C(O)=O,SLC38A3,
Histidine,DB00117,6274.0,46507001.0,N[C@@H](CC1=CNC=N1)C(O)=O,HAL,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,COMT,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,CMTR1,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,AS3MT,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,GNMT,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,AMD1,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,MAT2A,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,CBS,
Ademetionine,DB00118,34755.0,46505280.0,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,MAT1A,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A3,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A2,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,AGXT2,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A5,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,PKLR,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A6,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A7,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,PDHB,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,PKM,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,ABAT,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A4,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A8,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,SLC16A1,
Pyruvic acid,DB00119,1060.0,46505692.0,CC(=O)C(O)=O,PC,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,TAT,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,SLC7A8,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,FARSA,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,PAH,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,FARS2,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,FARSB,
Phenylalanine,DB00120,6140.0,46505708.0,N[C@@H](CC1=CC=CC=C1)C(O)=O,TH,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,PCCB,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,HLCS,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,MCCC2,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,ACACB,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,MCCC1,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,PC,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,PCCA,
Biotin,DB00121,171548.0,46508694.0,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,ACACA,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,CHRNA7,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,PCYT1B,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,ACHE,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,PCYT1A,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,PLD2,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,BCHE,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,PLD1,
Choline,DB00122,305.0,46508132.0,C[N+](C)(C)CCO,PHOSPHO1,
Lysine,DB00123,5962.0,46504770.0,NCCCC[C@H](N)C(O)=O,SLC7A1,
Lysine,DB00123,5962.0,46504770.0,NCCCC[C@H](N)C(O)=O,SLC7A4,
Lysine,DB00123,5962.0,46504770.0,NCCCC[C@H](N)C(O)=O,SLC7A3,
Lysine,DB00123,5962.0,46504770.0,NCCCC[C@H](N)C(O)=O,SLC7A2,
Lysine,DB00123,5962.0,46504770.0,NCCCC[C@H](N)C(O)=O,KARS1,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,SLC7A3,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,AZIN2,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,ASL,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,NOS2,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,SLC7A1,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,ARG2,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,SLC7A4,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,ASS1,
Arginine,DB00125,6322.0,46507180.0,N[C@@H](CCCNC(N)=N)C(O)=O,NOS3,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,SP_0314,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,xylA,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,PLOD2,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,PHYH,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,PLOD3,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,BBOX1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,DBH,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,PAM,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,P3H1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,P3H2,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,P3H3,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,P4HA1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,OGFOD1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,OGFOD2,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,ALKBH2,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,ALKBH3,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,KDM5D,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,PLOD1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,TMLHE,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,P4HTM,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,EGLN1,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,EGLN2,
Ascorbic acid,DB00126,54670067.0,46505070.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,EGLN3,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,SMS,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,SMOX,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,ODC1,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,CASR,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,ADRB1,
Spermine,DB00127,1103.0,46507215.0,NCCCNCCCCNCCCN,ADRB2,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ADSS1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,SLC25A13,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,GOT1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ASPA,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ASNS,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ASS1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ACY1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,GOT2,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,DARS1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,SLC25A12,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ASPH,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,PAICS,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ADSS2,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,SLC1A1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,DARS2,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,ASRGL1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,RNASE1,
Aspartic acid,DB00128,5960.0,46507997.0,N[C@@H](CC(O)=O)C(O)=O,LYZ,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,OAT,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,OTC,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,ARG1,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,OAZ1,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,SLC7A1,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,SLC7A2,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,SLC25A2,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,ARG2,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,SLC25A15,
Ornithine,DB00129,6262.0,46505239.0,NCCC[C@H](N)C(O)=O,GATM,
L-Glutamine,DB00130,5961.0,46505866.0,N[C@@H](CCC(N)=O)C(O)=O,CTPS1,
L-Glutamine,DB00130,5961.0,46505866.0,N[C@@H](CCC(N)=O)C(O)=O,PPAT,
L-Glutamine,DB00130,5961.0,46505866.0,N[C@@H](CCC(N)=O)C(O)=O,GLUL,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,PRKAA1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,ADK,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,PRKAB1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,ACSS2,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,ADCY1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,ACSL1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,CREB1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,PDE4B,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,HINT1,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,PDE4D,
Adenosine phosphate,DB00131,6083.0,46507628.0,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,FBP1,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,FADS1,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,FADS2,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,TRPV1,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,PPARA,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,NR1H4,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,PPARD,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,PPARG,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,RXRA,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,ELOVL2,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,ELOVL5,
alpha-Linolenic acid,DB00132,5280934.0,46507620.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,SLC8A1,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,CBS,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,SDS,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,SRR,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,SPTLC2,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,SPTLC1,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,SARS1,
Serine,DB00133,5951.0,46506450.0,N[C@@H](CO)C(O)=O,AGXT,
Methionine,DB00134,6137.0,46505750.0,CSCC[C@H](N)C(O)=O,MTRR,
Methionine,DB00134,6137.0,46505750.0,CSCC[C@H](N)C(O)=O,MTR,
Methionine,DB00134,6137.0,46505750.0,CSCC[C@H](N)C(O)=O,METAP2,
Methionine,DB00134,6137.0,46505750.0,CSCC[C@H](N)C(O)=O,BHMT,
