,NSC,drug,gene,num,rank,dti_existed,predicted_positive,drug_gene,pubmed_hit,top5,key,MECHANISM
245,87877,8-Hydroxy-7-(6-sulfo-naphthalen-2-ylazo)-quinoline-5-sulfonic acid,CD24,0,1,0,0,87877_CD24,False,True,87877_CD24,Other
246,89201,Estramustine,MAP1A,1,1,1,1,89201_MAP1A,True,True,89201_MAP1A,DNA
247,87877,8-Hydroxy-7-(6-sulfo-naphthalen-2-ylazo)-quinoline-5-sulfonic acid,PCBD1,0,3,0,0,87877_PCBD1,False,True,87877_PCBD1,Other
248,87877,8-Hydroxy-7-(6-sulfo-naphthalen-2-ylazo)-quinoline-5-sulfonic acid,ABLIM1,0,4,0,0,87877_ABLIM1,False,True,87877_ABLIM1,Other
249,87877,8-Hydroxy-7-(6-sulfo-naphthalen-2-ylazo)-quinoline-5-sulfonic acid,LSR,0,5,0,0,87877_LSR,False,True,87877_LSR,Other
250,88536,Calusterone,ELOVL5,0,3,0,0,88536_ELOVL5,False,True,88536_ELOVL5,Ho
251,88536,Calusterone,AR,0,1,1,0,88536_AR,False,True,88536_AR,Ho
252,88536,Calusterone,ARHGAP29,0,4,0,0,88536_ARHGAP29,False,True,88536_ARHGAP29,Ho
253,89201,Estramustine,LOC100128816,0,2,0,0,89201_LOC100128816,False,True,89201_LOC100128816,DNA
254,88536,Calusterone,ETS1,0,5,0,0,88536_ETS1,False,True,88536_ETS1,Ho
255,89201,Estramustine,TMEM47,0,4,0,0,89201_TMEM47,False,True,89201_TMEM47,DNA
256,89201,Estramustine,CRACR2A,0,3,0,0,89201_CRACR2A,False,True,89201_CRACR2A,DNA
257,89201,Estramustine,ANXA6,0,5,0,0,89201_ANXA6,False,True,89201_ANXA6,DNA
258,90636,Vinleurosine sulfate,TPST1,0,3,0,0,90636_TPST1,False,True,90636_TPST1,TUBB
259,90636,Vinleurosine sulfate,SNAI2,0,2,0,0,90636_SNAI2,False,True,90636_SNAI2,TUBB
260,90636,Vinleurosine sulfate,ZNF22,0,5,0,0,90636_ZNF22,False,True,90636_ZNF22,TUBB
261,94600,Camptothecin,APP,13,1,0,1,94600_APP,True,True,94600_APP,DNA
262,94600,Camptothecin,PRDX1,1,2,0,1,94600_PRDX1,True,True,94600_PRDX1,DNA
263,90636,Vinleurosine sulfate,MB21D2,0,4,0,0,90636_MB21D2,False,True,90636_MB21D2,TUBB
264,94600,Camptothecin,AHNAK,0,3,0,0,94600_AHNAK,False,True,94600_AHNAK,DNA
265,94600,Camptothecin,SGMS2,0,4,0,0,94600_SGMS2,False,True,94600_SGMS2,DNA
266,94600,Camptothecin,SEPT10,0,5,0,0,94600_SEPT10,False,True,94600_SEPT10,DNA
267,95382,"Camptothecin, acetate",ND2,0,3,0,0,95382_ND2,False,True,95382_ND2,DNA
268,95382,"Camptothecin, acetate",MSN,0,1,0,0,95382_MSN,False,True,95382_MSN,DNA
269,82151,Daunoblastin,TJP1,5,5,0,1,82151_TJP1,True,True,82151_TJP1,DNA
270,95382,"Camptothecin, acetate",RPL3,0,5,0,0,95382_RPL3,False,True,95382_RPL3,DNA
271,95382,"Camptothecin, acetate",ND4,0,4,0,0,95382_ND4,False,True,95382_ND4,DNA
272,95382,"Camptothecin, acetate",TUBA1B,0,2,0,0,95382_TUBA1B,False,True,95382_TUBA1B,DNA
273,95441,Semustine,LOC100128816,0,1,0,0,95441_LOC100128816,False,True,95441_LOC100128816,DNA
274,95441,Semustine,CRACR2A,0,2,0,0,95441_CRACR2A,False,True,95441_CRACR2A,DNA
275,95441,Semustine,BAX,0,3,0,0,95441_BAX,False,True,95441_BAX,DNA
276,95441,Semustine,SPP1,1,4,0,1,95441_SPP1,True,True,95441_SPP1,DNA
277,95441,Semustine,APBB1IP,0,5,0,0,95441_APBB1IP,False,True,95441_APBB1IP,DNA
278,95466,"1-(2-Chloroethyl)-3-(2,6-dioxo-3-piperidyl)-1-nitrosourea",APP,0,1,0,0,95466_APP,False,True,95466_APP,DNA
279,95466,"1-(2-Chloroethyl)-3-(2,6-dioxo-3-piperidyl)-1-nitrosourea",RPL3,0,5,0,0,95466_RPL3,False,True,95466_RPL3,DNA
280,95466,"1-(2-Chloroethyl)-3-(2,6-dioxo-3-piperidyl)-1-nitrosourea",SGMS2,0,2,0,0,95466_SGMS2,False,True,95466_SGMS2,DNA
281,95466,"1-(2-Chloroethyl)-3-(2,6-dioxo-3-piperidyl)-1-nitrosourea",PRDX1,0,4,0,0,95466_PRDX1,False,True,95466_PRDX1,DNA
282,95678,"Hydrazinecarbothioamide, 2-[(3-hydroxy-2-pyridinyl)methylene]-",ITGB5,0,1,0,0,95678_ITGB5,False,True,95678_ITGB5,DNA
283,95678,"Hydrazinecarbothioamide, 2-[(3-hydroxy-2-pyridinyl)methylene]-",HEXB,0,3,0,0,95678_HEXB,False,True,95678_HEXB,DNA
284,95678,"Hydrazinecarbothioamide, 2-[(3-hydroxy-2-pyridinyl)methylene]-",EDIL3,0,2,0,0,95678_EDIL3,False,True,95678_EDIL3,DNA
285,100880,Camptothecine sodium,APBB1IP,0,1,0,0,100880_APBB1IP,False,True,100880_APBB1IP,DNA
286,95678,"Hydrazinecarbothioamide, 2-[(3-hydroxy-2-pyridinyl)methylene]-",IFI16,0,5,0,0,95678_IFI16,False,True,95678_IFI16,DNA
287,100880,Camptothecine sodium,SLC43A3,0,2,0,0,100880_SLC43A3,False,True,100880_SLC43A3,DNA
288,100880,Camptothecine sodium,SPP1,0,3,0,0,100880_SPP1,False,True,100880_SPP1,DNA
289,100880,Camptothecine sodium,RPS4Y1,0,5,0,0,100880_RPS4Y1,False,True,100880_RPS4Y1,DNA
290,100880,Camptothecine sodium,HMGCR,0,4,0,0,100880_HMGCR,False,True,100880_HMGCR,DNA
291,95678,"Hydrazinecarbothioamide, 2-[(3-hydroxy-2-pyridinyl)methylene]-",DSE,0,4,0,0,95678_DSE,False,True,95678_DSE,DNA
292,102627,Improsulfan hydrochloride,APBB1IP,0,1,0,0,102627_APBB1IP,False,True,102627_APBB1IP,DNA
293,88536,Calusterone,MIF,0,2,0,0,88536_MIF,False,True,88536_MIF,Ho
294,102627,Improsulfan hydrochloride,SPP1,0,3,0,0,102627_SPP1,False,True,102627_SPP1,DNA
295,102627,Improsulfan hydrochloride,RPS4Y1,0,2,0,0,102627_RPS4Y1,False,True,102627_RPS4Y1,DNA
296,90636,Vinleurosine sulfate,PRKAG2,0,1,0,0,90636_PRKAG2,False,True,90636_PRKAG2,TUBB
297,102627,Improsulfan hydrochloride,DDX3Y,0,4,0,0,102627_DDX3Y,False,True,102627_DDX3Y,DNA
298,102816,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",APBB1IP,0,1,0,0,102816_APBB1IP,False,True,102816_APBB1IP,Methylation
299,102816,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",LOC100128816,0,4,0,0,102816_LOC100128816,False,True,102816_LOC100128816,Methylation
300,102627,Improsulfan hydrochloride,BST2,0,5,0,0,102627_BST2,False,True,102627_BST2,DNA
301,102816,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",HMGCR,1,2,0,1,102816_HMGCR,True,True,102816_HMGCR,Methylation
302,104800,Dibromdulcitol,IGLV1-44,0,1,0,0,104800_IGLV1-44,False,True,104800_IGLV1-44,DNA
303,102816,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",SPP1,1,3,0,1,102816_SPP1,True,True,102816_SPP1,Methylation
304,102816,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",BAX,59,5,0,1,102816_BAX,True,True,102816_BAX,Methylation
305,104800,Dibromdulcitol,IGLC1,0,2,0,0,104800_IGLC1,False,True,104800_IGLC1,DNA
306,104800,Dibromdulcitol,PLS3,0,3,0,0,104800_PLS3,False,True,104800_PLS3,DNA
307,104800,Dibromdulcitol,ANXA2P2,0,5,0,0,104800_ANXA2P2,False,True,104800_ANXA2P2,DNA
308,105014,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,RPL3,0,3,0,0,105014_RPL3,False,True,105014_RPL3,DNA
309,105014,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,ND2,0,2,0,0,105014_ND2,False,True,105014_ND2,DNA
310,105132,Deoxycamptothecin,RPS17P5,0,5,0,0,105132_RPS17P5,False,True,105132_RPS17P5,DNA
311,104800,Dibromdulcitol,APBB1IP,0,4,0,0,104800_APBB1IP,False,True,104800_APBB1IP,DNA
312,105014,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,CD24,0,5,0,0,105014_CD24,False,True,105014_CD24,DNA
313,105014,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,TUBA1B,0,4,0,0,105014_TUBA1B,False,True,105014_TUBA1B,DNA
314,105132,Deoxycamptothecin,MSN,0,3,0,0,105132_MSN,False,True,105132_MSN,DNA
315,107124,10-Hydroxycamptothecin,MSN,2,5,0,1,107124_MSN,True,True,107124_MSN,DNA
316,105132,Deoxycamptothecin,SLC43A3,0,2,0,0,105132_SLC43A3,False,True,105132_SLC43A3,DNA
317,107392,5-Hydroxypicolinaldehyde thiosemicarbazone,APP,0,2,0,0,107392_APP,False,True,107392_APP,DNA
318,107392,5-Hydroxypicolinaldehyde thiosemicarbazone,RPL3,0,3,0,0,107392_RPL3,False,True,107392_RPL3,DNA
319,107124,10-Hydroxycamptothecin,SLC43A3,0,2,0,0,107124_SLC43A3,False,True,107124_SLC43A3,DNA
320,107392,5-Hydroxypicolinaldehyde thiosemicarbazone,MAL2,0,5,0,0,107392_MAL2,False,True,107392_MAL2,DNA
321,109724,Ifosfamide,SLC43A3,0,1,0,0,109724_SLC43A3,False,True,109724_SLC43A3,DNA
322,107124,10-Hydroxycamptothecin,RPS4Y1,0,4,0,0,107124_RPS4Y1,False,True,107124_RPS4Y1,DNA
323,109724,Ifosfamide,PRKD1,0,3,0,0,109724_PRKD1,False,True,109724_PRKD1,DNA
324,95466,"1-(2-Chloroethyl)-3-(2,6-dioxo-3-piperidyl)-1-nitrosourea",SDC4,0,3,0,0,95466_SDC4,False,True,95466_SDC4,DNA
325,107392,5-Hydroxypicolinaldehyde thiosemicarbazone,ND2,0,1,0,0,107392_ND2,False,True,107392_ND2,DNA
326,109874,Carbendazim,IGLV1-44,0,1,0,0,109874_IGLV1-44,False,True,109874_IGLV1-44,TUBB
327,109724,Ifosfamide,RNA45S5,0,2,0,0,109724_RNA45S5,False,True,109724_RNA45S5,DNA
328,109724,Ifosfamide,LOC100128816,0,4,0,0,109724_LOC100128816,False,True,109724_LOC100128816,DNA
329,107392,5-Hydroxypicolinaldehyde thiosemicarbazone,PRDX1,0,4,0,0,107392_PRDX1,False,True,107392_PRDX1,DNA
330,109874,Carbendazim,ANXA2P2,0,4,0,0,109874_ANXA2P2,False,True,109874_ANXA2P2,TUBB
331,109874,Carbendazim,IGLC1,0,2,0,0,109874_IGLC1,False,True,109874_IGLC1,TUBB
332,111533,10-Methoxycamptothecin,APBB1IP,0,2,0,0,111533_APBB1IP,False,True,111533_APBB1IP,DNA
333,109874,Carbendazim,PLS3,0,3,0,0,109874_PLS3,False,True,109874_PLS3,TUBB
334,111533,10-Methoxycamptothecin,HMGCR,0,4,0,0,111533_HMGCR,False,True,111533_HMGCR,DNA
335,111533,10-Methoxycamptothecin,FXYD5,0,5,0,0,111533_FXYD5,False,True,111533_FXYD5,DNA
336,111533,10-Methoxycamptothecin,BST2,0,3,0,0,111533_BST2,False,True,111533_BST2,DNA
337,117186,Oxyphenisatin acetate,APP,0,1,0,0,117186_APP,False,True,117186_APP,Acetalax
338,107124,10-Hydroxycamptothecin,SPP1,0,3,0,0,107124_SPP1,False,True,107124_SPP1,DNA
339,105014,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,PRDX1,0,1,0,0,105014_PRDX1,False,True,105014_PRDX1,DNA
340,107124,10-Hydroxycamptothecin,APBB1IP,0,1,0,0,107124_APBB1IP,False,True,107124_APBB1IP,DNA
341,105132,Deoxycamptothecin,APBB1IP,0,1,0,0,105132_APBB1IP,False,True,105132_APBB1IP,DNA
342,117186,Oxyphenisatin acetate,TJP1,0,3,0,0,117186_TJP1,False,True,117186_TJP1,Acetalax
343,117186,Oxyphenisatin acetate,SGMS2,0,4,0,0,117186_SGMS2,False,True,117186_SGMS2,Acetalax
344,117186,Oxyphenisatin acetate,AHNAK,0,2,0,0,117186_AHNAK,False,True,117186_AHNAK,Acetalax
345,118218,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",ND2,0,2,0,0,118218_ND2,False,True,118218_ND2,DNA
346,118218,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",RPL3,0,3,0,0,118218_RPL3,False,True,118218_RPL3,DNA
347,117186,Oxyphenisatin acetate,AJUBA,0,5,0,0,117186_AJUBA,False,True,117186_AJUBA,Acetalax
348,118218,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",PRDX1,0,1,0,0,118218_PRDX1,False,True,118218_PRDX1,DNA
349,118218,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",CD24,0,4,0,0,118218_CD24,False,True,118218_CD24,DNA
350,118994,Inosine dialdehyde,LOC100128816,0,1,0,0,118994_LOC100128816,False,True,118994_LOC100128816,DNA
351,118218,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",SGMS2,0,5,0,0,118218_SGMS2,False,True,118218_SGMS2,DNA
352,118994,Inosine dialdehyde,CRACR2A,0,2,0,0,118994_CRACR2A,False,True,118994_CRACR2A,DNA
353,105132,Deoxycamptothecin,SPP1,0,4,0,0,105132_SPP1,False,True,105132_SPP1,DNA
354,122758,Tretinoin,RARG,37,2,1,1,122758_RARG,True,True,122758_RARG,Ho
355,122758,Tretinoin,RXRB,6,3,1,1,122758_RXRB,True,True,122758_RXRB,Ho
356,122758,Tretinoin,GPRC5A,6,4,1,1,122758_GPRC5A,True,True,122758_GPRC5A,Ho
357,118994,Inosine dialdehyde,TMEM47,0,3,0,0,118994_TMEM47,False,True,118994_TMEM47,DNA
358,118994,Inosine dialdehyde,IFI16,0,4,0,0,118994_IFI16,False,True,118994_IFI16,DNA
359,109724,Ifosfamide,EXT1,0,5,0,0,109724_EXT1,False,True,109724_EXT1,DNA
360,122819,Veham-Sandoz,SLC43A3,0,3,0,0,122819_SLC43A3,False,True,122819_SLC43A3,DNA
361,122758,Tretinoin,RARB,48,1,1,1,122758_RARB,True,True,122758_RARB,Ho
362,122819,Veham-Sandoz,PRKAG2,0,1,0,0,122819_PRKAG2,False,True,122819_PRKAG2,DNA
363,122819,Veham-Sandoz,HIST1H2BB,0,4,0,0,122819_HIST1H2BB,False,True,122819_HIST1H2BB,DNA
364,122819,Veham-Sandoz,ZNF667-AS1,0,2,0,0,122819_ZNF667-AS1,False,True,122819_ZNF667-AS1,DNA
365,122758,Tretinoin,ALDH1A1,161,5,1,1,122758_ALDH1A1,True,True,122758_ALDH1A1,Ho
366,118994,Inosine dialdehyde,LITAF,0,5,0,0,118994_LITAF,False,True,118994_LITAF,DNA
367,122819,Veham-Sandoz,SNAI2,0,5,0,0,122819_SNAI2,False,True,122819_SNAI2,DNA
368,123127,Adriblastin,LOC100128816,0,1,0,0,123127_LOC100128816,False,True,123127_LOC100128816,DNA
369,123127,Adriblastin,IPW,2,4,0,1,123127_IPW,True,True,123127_IPW,DNA
370,123127,Adriblastin,BAX,300,3,0,1,123127_BAX,True,True,123127_BAX,DNA
371,109874,Carbendazim,CKAP4,0,5,0,0,109874_CKAP4,False,True,109874_CKAP4,TUBB
372,111533,10-Methoxycamptothecin,SLC43A3,0,1,0,0,111533_SLC43A3,False,True,111533_SLC43A3,DNA
373,124463,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",RPL3,0,1,0,0,124463_RPL3,False,True,124463_RPL3,DNA
374,123127,Adriblastin,HMGCR,8,2,0,1,123127_HMGCR,True,True,123127_HMGCR,DNA
375,124463,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",APP,0,3,0,0,124463_APP,False,True,124463_APP,DNA
376,124463,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",ND2,0,2,0,0,124463_ND2,False,True,124463_ND2,DNA
377,124463,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",ARHGAP29,0,4,0,0,124463_ARHGAP29,False,True,124463_ARHGAP29,DNA
378,125973,Paclitaxel,MAP4,300,1,1,1,125973_MAP4,True,True,125973_MAP4,TUBB
379,125066,Blenoxane (TN) (Bristol Meyers),PDGFC,0,3,0,0,125066_PDGFC,False,True,125066_PDGFC,DNA
380,124463,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",SDC4,0,5,0,0,124463_SDC4,False,True,124463_SDC4,DNA
381,125066,Blenoxane (TN) (Bristol Meyers),CALD1,0,4,0,0,125066_CALD1,False,True,125066_CALD1,DNA
382,125066,Blenoxane (TN) (Bristol Meyers),TPST1,0,1,0,0,125066_TPST1,False,True,125066_TPST1,DNA
383,123127,Adriblastin,FXYD5,1,5,0,1,123127_FXYD5,True,True,123127_FXYD5,DNA
384,125973,Paclitaxel,PRKAG2,0,5,0,0,125973_PRKAG2,False,True,125973_PRKAG2,TUBB
385,126771,Dichloroallyl lawsone,APBB1IP,0,1,0,0,126771_APBB1IP,False,True,126771_APBB1IP,DNA
386,125973,Paclitaxel,HMGCR,3,2,0,1,125973_HMGCR,True,True,125973_HMGCR,TUBB
387,125973,Paclitaxel,FXYD5,1,4,0,1,125973_FXYD5,True,True,125973_FXYD5,TUBB
388,125973,Paclitaxel,SLC43A3,0,3,0,0,125973_SLC43A3,False,True,125973_SLC43A3,TUBB
389,126771,Dichloroallyl lawsone,RPS4Y1,0,2,0,0,126771_RPS4Y1,False,True,126771_RPS4Y1,DNA
390,126771,Dichloroallyl lawsone,AFAP1-AS1,0,4,0,0,126771_AFAP1-AS1,False,True,126771_AFAP1-AS1,DNA
391,127716,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-",APBB1IP,0,1,0,0,127716_APBB1IP,False,True,127716_APBB1IP,DNA
392,126771,Dichloroallyl lawsone,BST2,0,3,0,0,126771_BST2,False,True,126771_BST2,DNA
393,126771,Dichloroallyl lawsone,LCP1,0,5,0,0,126771_LCP1,False,True,126771_LCP1,DNA
394,127716,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-",SLC43A3,0,3,0,0,127716_SLC43A3,False,True,127716_SLC43A3,DNA
395,127716,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-",BST2,0,2,0,0,127716_BST2,False,True,127716_BST2,DNA
396,127716,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-",RPS4Y1,0,4,0,0,127716_RPS4Y1,False,True,127716_RPS4Y1,DNA
397,132313,Dianhydrodulcitol,IGLV1-44,0,1,0,0,132313_IGLV1-44,False,True,132313_IGLV1-44,DNA
398,132313,Dianhydrodulcitol,IGLC1,0,2,0,0,132313_IGLC1,False,True,132313_IGLC1,DNA
399,125066,Blenoxane (TN) (Bristol Meyers),PRKAG2,0,5,0,0,125066_PRKAG2,False,True,125066_PRKAG2,DNA
400,132313,Dianhydrodulcitol,RPS4Y1,0,5,0,0,132313_RPS4Y1,False,True,132313_RPS4Y1,DNA
401,132483,"L-Aspartic acid, N-(2-chloro-5-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-",MIF,0,1,0,0,132483_MIF,False,True,132483_MIF,DNA
402,132313,Dianhydrodulcitol,APBB1IP,0,3,0,0,132313_APBB1IP,False,True,132313_APBB1IP,DNA
403,132483,"L-Aspartic acid, N-(2-chloro-5-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-",ETS1,0,3,0,0,132483_ETS1,False,True,132483_ETS1,DNA
404,132483,"L-Aspartic acid, N-(2-chloro-5-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-",PTBP1,0,4,0,0,132483_PTBP1,False,True,132483_PTBP1,DNA
405,132483,"L-Aspartic acid, N-(2-chloro-5-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-",ENDOD1,0,5,0,0,132483_ENDOD1,False,True,132483_ENDOD1,DNA
406,134033,"Aspartic acid,4-diamino-6-pteridinyl)methyl]amino]benzoyl]-, monohydrate, L-",LOC100128816,0,1,0,0,134033_LOC100128816,False,True,134033_LOC100128816,DNA
407,134033,"Aspartic acid,4-diamino-6-pteridinyl)methyl]amino]benzoyl]-, monohydrate, L-",MCTP1,0,2,0,0,134033_MCTP1,False,True,134033_MCTP1,DNA
408,134033,"Aspartic acid,4-diamino-6-pteridinyl)methyl]amino]benzoyl]-, monohydrate, L-",TMEM47,0,4,0,0,134033_TMEM47,False,True,134033_TMEM47,DNA
409,132313,Dianhydrodulcitol,PLS3,0,4,0,0,132313_PLS3,False,True,132313_PLS3,DNA
410,134033,"Aspartic acid,4-diamino-6-pteridinyl)methyl]amino]benzoyl]-, monohydrate, L-",IFI16,0,3,0,0,134033_IFI16,False,True,134033_IFI16,DNA
411,134033,"Aspartic acid,4-diamino-6-pteridinyl)methyl]amino]benzoyl]-, monohydrate, L-",CRACR2A,0,5,0,0,134033_CRACR2A,False,True,134033_CRACR2A,DNA
412,134727,"Mitomycin C, K-35 deriv.",ETS1,0,1,0,0,134727_ETS1,False,True,134727_ETS1,DNA
413,134727,"Mitomycin C, K-35 deriv.",ELOVL5,0,3,0,0,134727_ELOVL5,False,True,134727_ELOVL5,DNA
414,134727,"Mitomycin C, K-35 deriv.",MIF,0,4,0,0,134727_MIF,False,True,134727_MIF,DNA
415,134679,Carboquone,LOC100128816,0,1,0,0,134679_LOC100128816,False,True,134679_LOC100128816,DNA
416,134727,"Mitomycin C, K-35 deriv.",TNFRSF12A,0,2,0,0,134727_TNFRSF12A,False,True,134727_TNFRSF12A,DNA
417,135758,Piperazinedione 593A,APBB1IP,0,1,0,0,135758_APBB1IP,False,True,135758_APBB1IP,DNA
418,134727,"Mitomycin C, K-35 deriv.",CRNDE,0,5,0,0,134727_CRNDE,False,True,134727_CRNDE,DNA
419,135758,Piperazinedione 593A,SLC43A3,0,4,0,0,135758_SLC43A3,False,True,135758_SLC43A3,DNA
420,135758,Piperazinedione 593A,BST2,0,5,0,0,135758_BST2,False,True,135758_BST2,DNA
421,135758,Piperazinedione 593A,SPP1,0,3,0,0,135758_SPP1,False,True,135758_SPP1,DNA
422,138783,Bendamustine hydrochloride,HMGCR,0,2,0,0,138783_HMGCR,False,True,138783_HMGCR,DNA
423,138783,Bendamustine hydrochloride,SLC43A3,0,3,0,0,138783_SLC43A3,False,True,138783_SLC43A3,DNA
424,138783,Bendamustine hydrochloride,APBB1IP,0,1,0,0,138783_APBB1IP,False,True,138783_APBB1IP,DNA
425,138783,Bendamustine hydrochloride,BST2,0,5,0,0,138783_BST2,False,True,138783_BST2,DNA
426,139105,Triazinate,LOC100128816,0,1,0,0,139105_LOC100128816,False,True,139105_LOC100128816,DNA
427,134679,Carboquone,CRACR2A,0,2,0,0,134679_CRACR2A,False,True,134679_CRACR2A,DNA
428,132483,"L-Aspartic acid, N-(2-chloro-5-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-",ELOVL5,0,2,0,0,132483_ELOVL5,False,True,132483_ELOVL5,DNA
429,134679,Carboquone,BAX,0,3,0,0,134679_BAX,False,True,134679_BAX,DNA
430,125066,Blenoxane (TN) (Bristol Meyers),MB21D2,0,2,0,0,125066_MB21D2,False,True,125066_MB21D2,DNA
431,134679,Carboquone,PSMB8,0,4,0,0,134679_PSMB8,False,True,134679_PSMB8,DNA
432,139105,Triazinate,BAX,0,2,0,0,139105_BAX,False,True,139105_BAX,DNA
433,139105,Triazinate,HMGCR,0,3,0,0,139105_HMGCR,False,True,139105_HMGCR,DNA
434,139105,Triazinate,IPW,0,4,0,0,139105_IPW,False,True,139105_IPW,DNA
435,139105,Triazinate,CRACR2A,0,5,0,0,139105_CRACR2A,False,True,139105_CRACR2A,DNA
436,141540,Vepesid J,LOC100128816,0,1,0,0,141540_LOC100128816,False,True,141540_LOC100128816,DNA
437,141540,Vepesid J,HMGCR,0,2,0,0,141540_HMGCR,False,True,141540_HMGCR,DNA
438,134679,Carboquone,IFI16,0,5,0,0,134679_IFI16,False,True,134679_IFI16,DNA
439,141540,Vepesid J,FXYD5,0,5,0,0,141540_FXYD5,False,True,141540_FXYD5,DNA
440,141549,Amsacrine hydrochloride,SGMS2,0,2,0,0,141549_SGMS2,False,True,141549_SGMS2,DNA
441,141540,Vepesid J,BAX,133,3,0,1,141540_BAX,True,True,141540_BAX,DNA
442,141549,Amsacrine hydrochloride,AHNAK,0,3,0,0,141549_AHNAK,False,True,141549_AHNAK,DNA
443,141549,Amsacrine hydrochloride,SDC4,0,4,0,0,141549_SDC4,False,True,141549_SDC4,DNA
444,141549,Amsacrine hydrochloride,TJP1,0,5,0,0,141549_TJP1,False,True,141549_TJP1,DNA
445,127716,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-",HMGCR,0,5,0,0,127716_HMGCR,False,True,127716_HMGCR,DNA
446,141633,Omacetaxine mepesuccinate,LOC100128816,0,1,0,0,141633_LOC100128816,False,True,141633_LOC100128816,Apoptosis
447,141633,Omacetaxine mepesuccinate,BAX,19,3,0,1,141633_BAX,True,True,141633_BAX,Apoptosis
448,141633,Omacetaxine mepesuccinate,SLC43A3,0,4,0,0,141633_SLC43A3,False,True,141633_SLC43A3,Apoptosis
449,141633,Omacetaxine mepesuccinate,HMGCR,0,2,0,0,141633_HMGCR,False,True,141633_HMGCR,Apoptosis
450,135758,Piperazinedione 593A,RPS4Y1,0,2,0,0,135758_RPS4Y1,False,True,135758_RPS4Y1,DNA
451,143095,4-Hydroxy-3-beta-D-ribofuranosylpyrazole-5-carboxamide,CRACR2A,0,2,0,0,143095_CRACR2A,False,True,143095_CRACR2A,DNA
452,143095,4-Hydroxy-3-beta-D-ribofuranosylpyrazole-5-carboxamide,LOC100128816,0,1,0,0,143095_LOC100128816,False,True,143095_LOC100128816,DNA
453,141633,Omacetaxine mepesuccinate,FXYD5,0,5,0,0,141633_FXYD5,False,True,141633_FXYD5,Apoptosis
454,143095,4-Hydroxy-3-beta-D-ribofuranosylpyrazole-5-carboxamide,APBB1IP,0,5,0,0,143095_APBB1IP,False,True,143095_APBB1IP,DNA
455,143095,4-Hydroxy-3-beta-D-ribofuranosylpyrazole-5-carboxamide,BAX,0,3,0,0,143095_BAX,False,True,143095_BAX,DNA
456,141549,Amsacrine hydrochloride,APP,0,1,0,0,141549_APP,False,True,141549_APP,DNA
457,143095,4-Hydroxy-3-beta-D-ribofuranosylpyrazole-5-carboxamide,SPP1,0,4,0,0,143095_SPP1,False,True,143095_SPP1,DNA
458,145668,"2,2'-Cyclocytidine hydrochloride",BAX,0,3,0,0,145668_BAX,False,True,145668_BAX,DNA
